Name,Favorite,Rating,AniName,FavChar,CharName,Ranked,Popularity,Members
"Morikawa, Toshiyuki",4535,8.08,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 3rd Season,0,Karstedt,535,1494,156272
"Morikawa, Toshiyuki",4535,8.74,Kingdom 4th Season,190,"Li, Mu",49,2726,64721
"Morikawa, Toshiyuki",4535,6.94,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen Recap,0,Karstedt,4923,7092,7870
"Morikawa, Toshiyuki",4535,8.2,Vanitas no Karte Part 2,17,"Ruthven, August",381,869,279594
"Morikawa, Toshiyuki",4535,6.91,Vanitas no Karte: En Route Pour le Gévaudan,17,"Ruthven, August",5062,4823,20592
"Morikawa, Toshiyuki",4535,6.98,Vanitas no Karte: Le Chemin Parcouru Depuis la Rencontre,17,"Ruthven, August",4748,6913,8385
"Morikawa, Toshiyuki",4535,8.75,Kimetsu no Yaiba: Yuukaku-hen,63,"Ubuyashiki, Kagaya",44,87,1429784
"Morikawa, Toshiyuki",4535,6.49,Koukyoushihen Eureka Seven Hi-Evolution 3: Eureka,520,"Novak, Holland",7438,5803,12707
"Morikawa, Toshiyuki",4535,8.37,Kimetsu no Yaiba: Mugen Ressha-hen,63,"Ubuyashiki, Kagaya",204,259,754480
"Morikawa, Toshiyuki",4535,7.75,Macross Δ Movie 2: Zettai Live!!!,1,"Mölders, Arad",1146,6943,8320
"Morikawa, Toshiyuki",4535,6.04,Platinum End,74,"Mukaidou, Nanato",9736,602,386054
"Morikawa, Toshiyuki",4535,7.35,"Sekai Saikou no Ansatsusha, Isekai Kizoku ni Tensei suru",6,"Tuatha Dé, Cian",2646,416,534799
"Morikawa, Toshiyuki",4535,8.67,Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,351,"Greyrat, Paul",65,184,920585
"Morikawa, Toshiyuki",4535,6.79,Digimon Ghost Game,22,Vamdemon,5719,4558,23290
"Morikawa, Toshiyuki",4535,7.08,Kaizoku Oujo,13,"Bluefield, Abel",4193,1221,197510
"Morikawa, Toshiyuki",4535,8.47,Mo Dao Zu Shi: Wanjie Pian,117,"Lan, Xichen",145,2387,80406
"Morikawa, Toshiyuki",4535,7.5,Ryuu to Sobakasu no Hime,0,Justin,1961,1439,163451
"Morikawa, Toshiyuki",4535,6.25,Biohazard: Infinite Darkness,493,"Kennedy, Leon Scott",8691,5248,16453
"Morikawa, Toshiyuki",4535,7.9,Vanitas no Karte,17,"Ruthven, August",799,417,534309
"Morikawa, Toshiyuki",4535,7.78,Meitantei Conan Movie 24: Hiiro no Dangan,25,"Haneda, Shuukichi",1072,4711,21624
"Morikawa, Toshiyuki",4535,8.98,Fruits Basket: The Final,51,"Souma, Kazuma",13,472,478788
"Morikawa, Toshiyuki",4535,6.31,Seven Knights Revolution: Eiyuu no Keishousha,0,Chris,8430,2904,57675
"Morikawa, Toshiyuki",4535,6.21,B: The Beginning Succession,35,"Ross, Gilbert",8906,2112,97851
"Morikawa, Toshiyuki",4535,5.53,6 Lovers,20,"Kagami, Keiichi ",0,4934,19503
"Morikawa, Toshiyuki",4535,6.45,Tokyo 7th Sisters: Bokura wa Aozora ni Naru,0,"Namekawa, Noriyuki",7643,9469,3635
"Morikawa, Toshiyuki",4535,7.98,Bungou Stray Dogs Wan!,504,"Poe, Edgar Allan",676,1846,118350
"Morikawa, Toshiyuki",4535,8.37,Mushoku Tensei: Isekai Ittara Honki Dasu,351,"Greyrat, Paul",209,101,1320327
"Morikawa, Toshiyuki",4535,9.04,Gintama: The Final,77,"Hattori, Zenzou",6,1531,150788
"Morikawa, Toshiyuki",4535,7.45,"Kumo desu ga, Nani ka?",14,"Harrifenas, Potimas",2186,516,438705
"Morikawa, Toshiyuki",4535,3.97,Marudase Kintarou,3,"Masaka, Kintarou",13281,7386,7095
"Morikawa, Toshiyuki",4535,7.07,Yes ka No ka Hanbun ka,0,"Asou, Keiichi",4295,2944,56167
"Morikawa, Toshiyuki",4535,8.58,Kimetsu no Yaiba Movie: Mugen Ressha-hen,63,"Ubuyashiki, Kagaya",93,71,1541158
"Morikawa, Toshiyuki",4535,7.49,Sword Art Online: Alicization - War of Underworld 2nd Season,7,"Kikuoka, Seijirou",2016,351,616268
"Morikawa, Toshiyuki",4535,6.42,Komatta Jiisan,0,Narrator,7811,8730,4679
"Morikawa, Toshiyuki",4535,8.55,Fruits Basket 2nd Season,51,"Souma, Kazuma",104,434,512217
"Morikawa, Toshiyuki",4535,5.92,Shadowverse,0,"Auranche, Leon",10239,5275,16229
"Morikawa, Toshiyuki",4535,8.82,Kingdom 3rd Season,190,"Li, Mu",30,2032,103698
"Morikawa, Toshiyuki",4535,0,Poccolies,0,Patsuhiko,17290,17379,389
"Morikawa, Toshiyuki",4535,8.1,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 2nd Season,0,Karstedt,513,1140,213053
"Morikawa, Toshiyuki",4535,7.8,Psycho-Pass 3: First Inspector,0,Round Robin,1010,2106,98045
"Morikawa, Toshiyuki",4535,6.99,Gundam: G no Reconguista Movie II - Bellri Gekishin,1,"Saint, Cahill",4702,9993,3038
"Morikawa, Toshiyuki",4535,6.47,Mushikago no Cagaster,11,Mario,7533,3571,39469
"Morikawa, Toshiyuki",4535,7.26,Goblin Slayer: Goblin's Crown,0,Goblin Paladin,3196,846,287946
"Morikawa, Toshiyuki",4535,8.61,Made in Abyss Movie 3: Fukaki Tamashii no Reimei,4244,Bondrewd,85,486,463950
"Morikawa, Toshiyuki",4535,5.93,Obsolete,0,Miyajima,10192,7594,6605
"Morikawa, Toshiyuki",4535,6.95,Gundam: G no Reconguista Movie I - Ike! Core Fighter,1,"Saint, Cahill",4864,8821,4545
"Morikawa, Toshiyuki",4535,7.57,Pokemon (2019),7,Mikuri,1707,2243,89486
"Morikawa, Toshiyuki",4535,7.45,Psycho-Pass 3,0,Round Robin,2196,889,272947
"Morikawa, Toshiyuki",4535,7.58,Sword Art Online: Alicization - War of Underworld,7,"Kikuoka, Seijirou",1657,255,763848
"Morikawa, Toshiyuki",4535,5.93,Assassins Pride,0,Father,10171,684,344662
"Morikawa, Toshiyuki",4535,6.87,Sword Art Online: Alicization - War of Underworld Reflection,7,"Kikuoka, Seijirou",5300,3057,52327
"Morikawa, Toshiyuki",4535,6.08,Keishichou Tokumubu Tokushu Kyouakuhan Taisakushitsu Dainanaka: Tokunana,1,"Kiryuin Sakon, Zeroemon",9525,3183,48501
"Morikawa, Toshiyuki",4535,8.37,Mo Dao Zu Shi: Xian Yun Pian,117,"Lan, Xichen",207,2010,105874
"Morikawa, Toshiyuki",4535,6.03,Tales of the Rays: Everlasting Destiny,59,Eizen,9759,12664,1282
"Morikawa, Toshiyuki",4535,6.47,Mugyutto! Black Clover,1692,"Novachrono, Julius",7531,4990,19011
"Morikawa, Toshiyuki",4535,7.01,Starmyu 3rd Season,2,"Uozumi, Asaki",4613,6310,10375
"Morikawa, Toshiyuki",4535,6.95,Crayon Shin-chan Movie 27: Shinkon Ryokou Hurricane - Ushinawareta Hiroshi,91,"Nohara, Hiroshi",4861,10686,2459
"Morikawa, Toshiyuki",4535,8.21,Bungou Stray Dogs 3rd Season,504,"Poe, Edgar Allan",370,339,635397
"Morikawa, Toshiyuki",4535,6.62,Kenja no Mago,9,"Schtrom, Oliver",6694,372,590629
"Morikawa, Toshiyuki",4535,6.11,Gunjou no Magmell,5,Shuuin,9376,1470,159530
"Morikawa, Toshiyuki",4535,8.22,Fruits Basket 1st Season,51,"Souma, Kazuma",348,213,834219
"Morikawa, Toshiyuki",4535,8.47,Kimetsu no Yaiba,63,"Ubuyashiki, Kagaya",144,6,3031699
"Morikawa, Toshiyuki",4535,6.04,Choukadou Girl ⅙,0,Ozuma,9714,5055,18299
"Morikawa, Toshiyuki",4535,8.23,Youjo Senki Movie,0,"Drake, William Douglas",341,862,282216
"Morikawa, Toshiyuki",4535,8.38,Made in Abyss Movie 2: Hourou Suru Tasogare,4244,Bondrewd,194,1639,138654
"Morikawa, Toshiyuki",4535,7.05,Meiji Tokyo Renka,14,"Shoukyousai, Tenichi",4356,2947,56045
"Morikawa, Toshiyuki",4535,6.41,Black Clover: Jump Festa 2018 Special,1692,"Novachrono, Julius",7861,3777,35118
"Morikawa, Toshiyuki",4535,7.57,Sword Art Online: Alicization,7,"Kikuoka, Seijirou",1667,145,1047526
"Morikawa, Toshiyuki",4535,7.52,Irozuku Sekai no Ashita kara,2,"Tsukishiro, Gen",1883,707,334703
"Morikawa, Toshiyuki",4535,6.2,Gakuen Basara,90,"Katakura, Kojuurou",8933,4996,18975
"Morikawa, Toshiyuki",4535,6.83,Toaru Majutsu no Index III,21,Uho no Fiamma,5535,966,252976
"Morikawa, Toshiyuki",4535,7.21,One Piece: Episode of Sorajima,464,Enel,3492,4014,31128
"Morikawa, Toshiyuki",4535,7.1,Nanatsu no Taizai Movie 1: Tenkuu no Torawarebito,2,Berlion,4125,808,300235
"Morikawa, Toshiyuki",4535,4.63,Yuukai Anna,0,Professor,13107,11671,1786
"Morikawa, Toshiyuki",4535,5.36,Lord of Vermilion: Guren no Ou,0,"Akaya, Inuki",12145,3295,45266
"Morikawa, Toshiyuki",4535,5.99,Shinya! Tensai Bakabon,0,Omawari-san,9950,9626,3446
"Morikawa, Toshiyuki",4535,8.4,Mo Dao Zu Shi,117,"Lan, Xichen",186,1055,231330
"Morikawa, Toshiyuki",4535,8.19,Asobi Asobase,10,Olivia's Brother,389,468,480884
"Morikawa, Toshiyuki",4535,8.47,Banana Fish,318,Blanca,148,203,865132
"Morikawa, Toshiyuki",4535,7.21,Chuukan Kanriroku Tonegawa,217,"Tonegawa, Yukio",3462,3458,41782
"Morikawa, Toshiyuki",4535,6.08,Ninja Batman,1,"Dent, Harvey",9537,2881,58448
"Morikawa, Toshiyuki",4535,6.36,Full Metal Panic! Invisible Victory Intermission,18,"Hayashimizu, Atsunobu",8158,7496,6833
"Morikawa, Toshiyuki",4535,7.59,Full Metal Panic! Invisible Victory,18,"Hayashimizu, Atsunobu",1618,2088,99323
"Morikawa, Toshiyuki",4535,7.17,B: The Beginning,35,"Ross, Gilbert",3724,680,347878
"Morikawa, Toshiyuki",4535,6.88,Macross Δ Movie: Gekijou no Walküre,1,"Mölders, Arad",5265,6341,10266
"Morikawa, Toshiyuki",4535,8.06,Mahoutsukai no Yome,6,"Callum, Simon",560,175,931217
"Morikawa, Toshiyuki",4535,8.14,Black Clover,1692,"Novachrono, Julius",452,57,1668185
"Morikawa, Toshiyuki",4535,6.18,Sengoku Night Blood,6,"Oda, Nobunaga",9043,3278,45663
"Morikawa, Toshiyuki",4535,8.52,Gintama.: Porori-hen,89,"Sasaki, Isaburou",121,1193,202105
"Morikawa, Toshiyuki",4535,6.19,Koukyoushihen Eureka Seven Hi-Evolution 1,520,"Novak, Holland",9008,5054,18304
"Morikawa, Toshiyuki",4535,7.87,One Piece: Episode of East Blue - Luffy to 4-nin no Nakama no Daibouken,28,Hatchan,873,3444,42055
"Morikawa, Toshiyuki",4535,6.84,Dream Festival! R,5,"Mikami, Haruto",5477,8252,5427
"Morikawa, Toshiyuki",4535,6.53,The King of Fighters: Destiny,0,"Bogard, Jeff",7240,8582,4904
"Morikawa, Toshiyuki",4535,8.18,Ballroom e Youkoso,114,"Sengoku, Kaname",405,703,336054
"Morikawa, Toshiyuki",4535,8.65,Made in Abyss,4244,Bondrewd,72,94,1382359
"Morikawa, Toshiyuki",4535,7.19,Youkai Apartment no Yuuga na Nichijou,6,Ryuu-san,3624,2632,68565
"Morikawa, Toshiyuki",4535,7.19,Youkai Apartment no Yuuga na Nichijou,3,Tori 3,3624,2632,68565
"Morikawa, Toshiyuki",4535,6.97,Biohazard: Vendetta,493,"Kennedy, Leon Scott",4776,4615,22742
"Morikawa, Toshiyuki",4535,7.47,Oushitsu Kyoushi Heine,14,"von Grannzreich, Victor",2068,1588,144411
"Morikawa, Toshiyuki",4535,7.3,Starmyu 2nd Season,2,"Uozumi, Asaki",2911,5164,17247
"Morikawa, Toshiyuki",4535,7.56,Sword Art Online Movie: Ordinal Scale,7,"Kikuoka, Seijirou",1730,275,729018
"Morikawa, Toshiyuki",4535,7.31,Tales of Zestiria the Cross 2nd Season,59,Eizen,2902,1458,161506
"Morikawa, Toshiyuki",4535,4.96,Trick or Alice,0,"Tokitou, Tsukasa",12794,7104,7838
"Morikawa, Toshiyuki",4535,5.96,Kamigami no Ki,0,Bastet,10068,12910,1187
"Morikawa, Toshiyuki",4535,5.96,Kamigami no Ki,0,Ra,10068,12910,1187
"Morikawa, Toshiyuki",4535,5.96,Kamigami no Ki,1,Iabi,10068,12910,1187
"Morikawa, Toshiyuki",4535,5.96,Kamigami no Ki,1,Ahkeu,10068,12910,1187
"Morikawa, Toshiyuki",4535,5.96,Kamigami no Ki,1,Anubis,10068,12910,1187
"Morikawa, Toshiyuki",4535,5.96,Kamigami no Ki,2,Medjed,10068,12910,1187
"Morikawa, Toshiyuki",4535,7.57,Ajin Part 2,0,Almeida,1675,823,296681
"Morikawa, Toshiyuki",4535,8.18,Bungou Stray Dogs 2nd Season,504,"Poe, Edgar Allan",406,205,859393
"Morikawa, Toshiyuki",4535,6.76,Shuumatsu no Izetta,0,Rudolph,5859,1342,178581
"Morikawa, Toshiyuki",4535,7.4,Danganronpa 3: The End of Kibougamine Gakuen - Kibou-hen,36,"Munakata, Kyousuke",2392,1307,183477
"Morikawa, Toshiyuki",4535,7.4,Danganronpa 3: The End of Kibougamine Gakuen - Kibou-hen,32,Ultimate Imposter,2392,1307,183477
"Morikawa, Toshiyuki",4535,6.67,Dream Festival!,5,"Mikami, Haruto",6398,5558,14205
"Morikawa, Toshiyuki",4535,6.69,Crayon Shin-chan Gaiden: Alien vs. Shinnosuke,91,"Nohara, Hiroshi",6306,10085,2950
"Morikawa, Toshiyuki",4535,6.67,Joker Game: Kuroneko Yoru no Bouken,7,Amari,6410,5403,15303
"Morikawa, Toshiyuki",4535,6.28,Macross Δ: Delta Shougekijou,1,"Mölders, Arad",8586,10902,2300
"Morikawa, Toshiyuki",4535,7.37,Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,36,"Munakata, Kyousuke",2530,742,324596
"Morikawa, Toshiyuki",4535,7.22,Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen,36,"Munakata, Kyousuke",3380,660,355639
"Morikawa, Toshiyuki",4535,7.23,Tales of Zestiria the Cross,59,Eizen,3340,733,328136
"Morikawa, Toshiyuki",4535,6.55,Time Travel Shoujo: Mari Waka to 8-nin no Kagakusha-tachi,0,"Hayase, Eiji",7068,5197,16943
"Morikawa, Toshiyuki",4535,5.74,Taboo Tattoo,12,"Blackstone, Brad",10920,843,288840
"Morikawa, Toshiyuki",4535,6.45,Meiji Tokyo Renka Movie 2: Hanakagami no Fantasia,14,"Shoukyousai, Tenichi",7621,8731,4680
"Morikawa, Toshiyuki",4535,5.71,Masamune Datenicle,0,"Date, Tomomune",11079,9135,4053
"Morikawa, Toshiyuki",4535,7.03,Joker Game,7,Amari,4494,1152,211419
"Morikawa, Toshiyuki",4535,7.3,Macross Δ,1,"Mölders, Arad",2941,2435,78038
"Morikawa, Toshiyuki",4535,8.5,JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai,13319,"Kira, Yoshikage",135,130,1125495
"Morikawa, Toshiyuki",4535,6.66,Terra Formars: Revenge,1,"Hiruma, Shichisei",6462,2182,93130
"Morikawa, Toshiyuki",4535,8.05,Durarara!!x2 Ketsu,7,Egor,570,616,379976
"Morikawa, Toshiyuki",4535,7.09,Kindaichi Shounen no Jikenbo Returns 2nd Season: Akechi Keibu no Jikenbo,21,"Akechi, Kengo",4171,11134,2128
"Morikawa, Toshiyuki",4535,5.93,DD Hokuto no Ken 2 Ichigo Aji+,44,Shin,10177,9330,3798
"Morikawa, Toshiyuki",4535,6.21,Dance with Devils,0,Rem's Father,8910,1739,128744
"Morikawa, Toshiyuki",4535,8.5,One Punch Man,209,Boros,132,4,3220647
"Morikawa, Toshiyuki",4535,7.73,Kindaichi Shounen no Jikenbo Returns 2nd Season,21,"Akechi, Kengo",1192,5959,11947
"Morikawa, Toshiyuki",4535,5.52,"Diabolik Lovers More,Blood",29,"Tsukinami, Carla",11729,1469,159755
"Morikawa, Toshiyuki",4535,6.69,Meiji Tokyo Renka Movie 1: Yumihari no Serenade,14,"Shoukyousai, Tenichi",6273,5865,12393
"Morikawa, Toshiyuki",4535,6.61,Pokemon Movie 18: Ring no Choumajin Hoopa,0,Ghris,6756,2942,56220
"Morikawa, Toshiyuki",4535,4.46,Makura no Danshi,6,"Iida, Yuuichirou",13187,3421,42573
"Morikawa, Toshiyuki",4535,7.61,Junjou Romantica 3,27,"Isaka, Ryuuichirou",1536,1812,121647
"Morikawa, Toshiyuki",4535,7.97,Durarara!!x2 Ten,7,Egor,689,578,396907
"Morikawa, Toshiyuki",4535,6.61,Ninja Slayer From Animation,72,"Fujikido, Kenji",6753,3404,43040
"Morikawa, Toshiyuki",4535,9.06,Gintama°,89,"Sasaki, Isaburou",4,343,631481
"Morikawa, Toshiyuki",4535,6.74,Nagato Yuki-chan no Shoushitsu,1,"Tamaru, Yutaka",6014,1641,138202
"Morikawa, Toshiyuki",4535,5.7,Diabolik Lovers OVA,29,"Tsukinami, Carla",11134,3540,39996
"Morikawa, Toshiyuki",4535,5.98,Isuca,0,Il-Dana,9988,1550,148876
"Morikawa, Toshiyuki",4535,7.98,Durarara!!x2 Shou,7,Egor,679,464,485042
"Morikawa, Toshiyuki",4535,6.75,Pokemon Omega Ruby & Alpha Sapphire: Mega Special Animation,9,Narrator,5933,6344,10251
"Morikawa, Toshiyuki",4535,7.24,Happiness Charge Precure! Movie: Ningyou no Kuni no Ballerina,0,Black Fang ,3290,9009,4247
"Morikawa, Toshiyuki",4535,5.99,Gundam: G no Reconguista,1,"Saint, Cahill",9933,3948,32261
"Morikawa, Toshiyuki",4535,7.3,Buddy Complex: Kanketsu-hen - Ano Sora ni Kaeru Mirai de,1,"Gallant, Alfried",2919,4319,26523
"Morikawa, Toshiyuki",4535,6.99,Terra Formars,1,"Hiruma, Shichisei",4677,1046,232314
"Morikawa, Toshiyuki",4535,6.24,Shin Strange+,0,Ozu,8761,5500,14579
"Morikawa, Toshiyuki",4535,6.88,Sengoku Basara: Judge End,90,"Katakura, Kojuurou",5277,4108,29466
"Morikawa, Toshiyuki",4535,6.71,Sword Art Online II,7,"Kikuoka, Seijirou",6183,36,1978438
"Morikawa, Toshiyuki",4535,6.06,Bakumatsu Rock,2,"Hijikata, Toshizou",9641,4061,30184
"Morikawa, Toshiyuki",4535,6.2,Saint Seiya: Legend of Sanctuary,49,"Sagittarius, Aiolos",8959,4140,28871
"Morikawa, Toshiyuki",4535,8.3,Initial D Final Stage,2,"Ninomiya, Daiki",268,1582,144829
"Morikawa, Toshiyuki",4535,7.01,Kamigami no Asobi,22,"Caduceus, Thoth",4592,1564,147095
"Morikawa, Toshiyuki",4535,6.43,Captain Earth,0,"Manatsu, Taiyou",7767,2656,67505
"Morikawa, Toshiyuki",4535,7.59,Kindaichi Shounen no Jikenbo Returns,21,"Akechi, Kengo",1587,4997,18968
"Morikawa, Toshiyuki",4535,7.65,Fairy Tail (2014),49,Mard Geer,1422,157,997498
"Morikawa, Toshiyuki",4535,6.23,Wild Adapter,58,"Kubota, Makoto",8830,6948,8303
"Morikawa, Toshiyuki",4535,5.96,Mahou Sensou,4,"Aiba, Tsuganashi",10074,963,253408
"Morikawa, Toshiyuki",4535,5.99,Strange+,0,Ozu,9953,3942,32357
"Morikawa, Toshiyuki",4535,7.13,Buddy Complex,1,"Gallant, Alfried",3926,2241,89585
"Morikawa, Toshiyuki",4535,6.55,Sword Art Online: Extra Edition,7,"Kikuoka, Seijirou",7065,754,318171
"Morikawa, Toshiyuki",4535,8.61,Hajime no Ippo: Rising,638,"Zangief, Alexander Volg",84,933,260906
"Morikawa, Toshiyuki",4535,8.21,Magi: The Kingdom of Magic,50,"Noi Nueph, Uraltugo",362,211,843534
"Morikawa, Toshiyuki",4535,7.26,Phi Brain: Kami no Puzzle - Shukuteki! Rätsel-hen,0,"Müller, Herbert",3167,3707,36577
"Morikawa, Toshiyuki",4535,7.34,Captain Herlock,1,Ezra,2682,3017,53606
"Morikawa, Toshiyuki",4535,7.1,Toriko Movie: Bishokushin no Special Menu,76,Jirou,4142,7335,7198
"Morikawa, Toshiyuki",4535,5.17,Sanjougattai Transformers Go!,191,"Prime, Optimus",12519,13744,941
"Morikawa, Toshiyuki",4535,8.31,Kingdom 2nd Season,190,"Li, Mu",255,1747,127448
"Morikawa, Toshiyuki",4535,6.76,"Maoyuu Maou Yuusha: Kono Monogatari wa, Niku dake de wa Nai no ja!",0,Toujaku Ou,5903,4374,25744
"Morikawa, Toshiyuki",4535,6.41,Line Offline: Salaryman,1,Moon,7876,11149,2116
"Morikawa, Toshiyuki",4535,7.24,Maoyuu Maou Yuusha,0,Toujaku Ou,3301,462,487583
"Morikawa, Toshiyuki",4535,7.25,Cuticle Tantei Inaba,23,"Ogino, Kuniharu",3211,2001,106378
"Morikawa, Toshiyuki",4535,7.7,Junjou Romantica OVA,27,"Isaka, Ryuuichirou",1271,2957,55647
"Morikawa, Toshiyuki",4535,7,Kindaichi Shounen no Jikenbo: Kuromajutsu Satsujin Jiken-hen,21,"Akechi, Kengo",4643,10959,2260
"Morikawa, Toshiyuki",4535,5.22,Ippatsu Hicchuu!! Devander,1,Giara Red Senmai,12433,13730,945
"Morikawa, Toshiyuki",4535,7.32,Robotics;Notes,2,"Kimijima, Kou",2813,1336,179457
"Morikawa, Toshiyuki",4535,8.01,Magi: The Labyrinth of Magic,50,"Noi Nueph, Uraltugo",628,146,1045645
"Morikawa, Toshiyuki",4535,9.02,Gintama': Enchousen,89,"Sasaki, Isaburou",11,738,325788
"Morikawa, Toshiyuki",4535,8.13,One Piece: Episode of Nami - Koukaishi no Namida to Nakama no Kizuna,28,Hatchan,463,2597,70416
