Name,Favorite,Rating,AniName,FavChar,CharName,Ranked,Popularity,Members
"Kamiya, Hiroshi",107474,8.17,Haikyuu!! Movie 3: Sainou to Sense,78,"Takeda, Ittetsu",416,2235,89886
"Kamiya, Hiroshi",107474,7.94,Fate/kaleid liner Prisma☆Illya Movie: Sekka no Chikai,109,"Matou, Shinji",725,2122,97163
"Kamiya, Hiroshi",107474,6.81,Binan Koukou Chikyuu Bouei-bu LOVE! LOVE! LOVE!,34,"Kusatsu, Kinshirou",5609,6598,9378
"Kamiya, Hiroshi",107474,8.87,Owarimonogatari 2nd Season,28901,"Araragi, Koyomi",27,575,399592
"Kamiya, Hiroshi",107474,7.82,Owarimonogatari 2nd Season Recaps,28901,"Araragi, Koyomi",975,4336,26275
"Kamiya, Hiroshi",107474,7.66,Bungou Stray Dogs: Hitori Ayumu,7633,"Edogawa, Ranpo",1375,1360,174286
"Kamiya, Hiroshi",107474,6.28,Konbini Kareshi,1,"Asumi, Natsu",8580,2090,99140
"Kamiya, Hiroshi",107474,6.15,18if,8,"Kaminaga, Akito",9192,2910,57419
"Kamiya, Hiroshi",107474,6.33,Hungry Days: Aoharu ka yo.,12,Peter,0,7130,7735
"Kamiya, Hiroshi",107474,8.62,Natsume Yuujinchou Roku,9953,"Natsume, Takashi",82,1285,186577
"Kamiya, Hiroshi",107474,6.37,Shingeki no Kyotou,141320,Levi,8042,4370,25840
"Kamiya, Hiroshi",107474,8.19,Yoru wa Mijikashi Arukeyo Otome,10,"Jimukyokuchou, Gakuensai",387,1750,126934
"Kamiya, Hiroshi",107474,7.1,Ao no Exorcist: Kyoto Fujouou-hen OVA,2152,"Pheles, Mephisto",4082,2560,71728
"Kamiya, Hiroshi",107474,8.51,Shingeki no Kyojin Season 2,141320,Levi,127,12,2721882
"Kamiya, Hiroshi",107474,8.32,Natsume Yuujinchou Go Specials,9953,"Natsume, Takashi",248,3251,46354
"Kamiya, Hiroshi",107474,8.08,Kuroko no Basket Movie 4: Last Game,6521,"Akashi, Seijuurou",540,779,307758
"Kamiya, Hiroshi",107474,7.68,Uchuu Senkan Yamato 2202: Ai no Senshi-tachi,3,"Keyman, Klaus",1325,4564,23228
"Kamiya, Hiroshi",107474,6.1,ēlDLIVE,1,"Victor, Vega",9418,3176,48676
"Kamiya, Hiroshi",107474,7.35,Ao no Exorcist: Kyoto Fujouou-hen,2152,"Pheles, Mephisto",2658,251,765798
"Kamiya, Hiroshi",107474,8.78,Kizumonogatari III: Reiketsu-hen,28901,"Araragi, Koyomi",39,487,462779
"Kamiya, Hiroshi",107474,7.05,Suki ni Naru Sono Shunkan wo. Kokuhaku Jikkou Iinkai,114,"Setoguchi, Yuu",4361,1856,117269
"Kamiya, Hiroshi",107474,7.22,Osomatsu-san: Ouma de Kobanashi,369,"Matsuno, Choromatsu",3407,6855,8520
"Kamiya, Hiroshi",107474,7.82,Kuroko no Basket Movie 3: Winter Cup - Tobira no Mukou,6521,"Akashi, Seijuurou",970,3413,42754
"Kamiya, Hiroshi",107474,6.52,Saiki Kusuo no Ψ-nan Manner Movie,22787,"Saiki, Kusuo",7279,12137,1519
"Kamiya, Hiroshi",107474,7.63,Fune wo Amu,29,"Nishioka, Masashi",1467,1792,123881
"Kamiya, Hiroshi",107474,7.76,Kuroko no Basket Movie 2: Winter Cup - Namida no Saki e,6521,"Akashi, Seijuurou",1112,3651,37768
"Kamiya, Hiroshi",107474,8.78,Haikyuu!! Karasuno Koukou vs. Shiratorizawa Gakuen Koukou,78,"Takeda, Ittetsu",37,117,1203545
"Kamiya, Hiroshi",107474,8.18,Bungou Stray Dogs 2nd Season,7633,"Edogawa, Ranpo",406,205,859218
"Kamiya, Hiroshi",107474,8.57,Natsume Yuujinchou Go,9953,"Natsume, Takashi",98,1284,186636
"Kamiya, Hiroshi",107474,6.63,Koyomi History,28901,"Araragi, Koyomi",6598,4929,19541
"Kamiya, Hiroshi",107474,7.74,Kuroko no Basket Movie 1: Winter Cup - Kage to Hikari,6521,"Akashi, Seijuurou",1154,3429,42335
"Kamiya, Hiroshi",107474,8.57,Kizumonogatari II: Nekketsu-hen,28901,"Araragi, Koyomi",97,508,445726
"Kamiya, Hiroshi",107474,7.56,Durarara!!x2 Ketsu: Dufufufu!!,23432,"Orihara, Izaya",1742,2948,56010
"Kamiya, Hiroshi",107474,7.01,Binan Koukou Chikyuu Bouei-bu LOVE! LOVE!,34,"Kusatsu, Kinshirou",4562,4114,29390
"Kamiya, Hiroshi",107474,6.88,Servamp,53,"Kamiya, Tsurugi",5259,851,287127
"Kamiya, Hiroshi",107474,8.41,Saiki Kusuo no Ψ-nan,22787,"Saiki, Kusuo",181,136,1104708
"Kamiya, Hiroshi",107474,5.76,All-Free kono Natsu Ichioshi Monogatari Campaign Kokuchi Douga,369,"Matsuno, Choromatsu",0,10769,2400
"Kamiya, Hiroshi",107474,6.43,Kakushigoto PV,369,"Gotou, Kakushi",0,6596,9389
"Kamiya, Hiroshi",107474,0.0,Shiritsu Liyon Gakuen,0,"Shitennoji, Raito",13399,18635,299
"Kamiya, Hiroshi",107474,7.77,"Haikyuu!! vs. ""Akaten""",78,"Takeda, Ittetsu",1101,2167,94034
"Kamiya, Hiroshi",107474,7.21,Zutto Mae kara Suki deshita. Kokuhaku Jikkou Iinkai,114,"Setoguchi, Yuu",3442,1035,233827
"Kamiya, Hiroshi",107474,7.81,Bungou Stray Dogs,7633,"Edogawa, Ranpo",992,92,1395751
"Kamiya, Hiroshi",107474,6.39,Bonobono (TV 2016),1,Rosshi,7973,9879,3153
"Kamiya, Hiroshi",107474,8.14,Working!!! Lord of the Takanashi,260,"Souma, Hiroomi",449,2040,103010
"Kamiya, Hiroshi",107474,7.36,Prison School: Mad Wax,488,"Fujino, Kiyoshi",2615,1489,156734
"Kamiya, Hiroshi",107474,8.28,Doukyuusei (Movie),936,"Kusakabe, Hikaru",283,903,270124
"Kamiya, Hiroshi",107474,7.39,Osomatsu-san Special,369,"Matsuno, Choromatsu",2466,5991,11823
"Kamiya, Hiroshi",107474,6.49,Osomatsu-san Short Film Series,369,"Matsuno, Choromatsu",7432,7726,6352
"Kamiya, Hiroshi",107474,7.52,Durarara!!x2 Ten: Onoroke Chakapoko,23432,"Orihara, Izaya",1869,3005,53918
"Kamiya, Hiroshi",107474,7.63,Koyomimonogatari,28901,"Araragi, Koyomi",1471,980,248856
"Kamiya, Hiroshi",107474,8.05,Durarara!!x2 Ketsu,23432,"Orihara, Izaya",569,616,379946
"Kamiya, Hiroshi",107474,8.36,Kizumonogatari I: Tekketsu-hen,28901,"Araragi, Koyomi",211,420,530853
"Kamiya, Hiroshi",107474,6.32,Phantasy Star Online 2 The Animation,1,Casra,8357,2607,69867
"Kamiya, Hiroshi",107474,8.1,Kuroko no Basket: Saikou no Present desu,6521,"Akashi, Seijuurou",497,1984,107793
"Kamiya, Hiroshi",107474,7.85,Noragami Aragoto OVA,39447,Yato,907,936,259956
"Kamiya, Hiroshi",107474,6.22,Mini Hama: Minimum Hamatora,290,Art,8860,8602,4879
"Kamiya, Hiroshi",107474,7.94,Osomatsu-san,369,"Matsuno, Choromatsu",737,1371,172696
"Kamiya, Hiroshi",107474,8.45,Owarimonogatari,28901,"Araragi, Koyomi",157,473,478494
"Kamiya, Hiroshi",107474,8.45,Owarimonogatari,8,"Shishirui, Seishirou",157,473,478494
"Kamiya, Hiroshi",107474,7.21,Shingeki! Kyojin Chuugakkou,141320,Levi,3425,917,265057
"Kamiya, Hiroshi",107474,8.63,Haikyuu!! Second Season,78,"Takeda, Ittetsu",79,86,1430488
"Kamiya, Hiroshi",107474,8.15,Noragami Aragoto,39447,Yato,444,82,1456711
"Kamiya, Hiroshi",107474,6.59,Miss Monochrome The Animation 3,15,Ruu-chan,6831,5371,15487
"Kamiya, Hiroshi",107474,8.07,Haikyuu!! Movie 2: Shousha to Haisha,78,"Takeda, Ittetsu",550,2155,94735
"Kamiya, Hiroshi",107474,7.71,One Piece: Episode of Sabo - 3 Kyoudai no Kizuna Kiseki no Saikai to Uketsugareru Ishi,20732,"Trafalgar, Law",1241,3505,40905
"Kamiya, Hiroshi",107474,7.66,Durarara!!x2 Shou: Watashi no Kokoro wa Nabe Moyou,23432,"Orihara, Izaya",1379,2659,67368
"Kamiya, Hiroshi",107474,7.6,Prison School,488,"Fujino, Kiyoshi",1579,154,1016667
"Kamiya, Hiroshi",107474,7.05,Sore ga Seiyuu!,4,"Kamiya, Hiroshi",4360,2995,54597
"Kamiya, Hiroshi",107474,7.95,Working!!!,260,"Souma, Hiroomi",717,978,249164
"Kamiya, Hiroshi",107474,7.97,Durarara!!x2 Ten,23432,"Orihara, Izaya",686,578,396876
"Kamiya, Hiroshi",107474,8.02,Haikyuu!! Movie 1: Owari to Hajimari,78,"Takeda, Ittetsu",618,2046,102668
"Kamiya, Hiroshi",107474,6.54,Miss Monochrome The Animation 2,15,Ruu-chan,7112,4776,21041
"Kamiya, Hiroshi",107474,6.54,Wooser no Sono Higurashi: Mugen-hen,8,Darth Wooser,7136,8530,4972
"Kamiya, Hiroshi",107474,7.9,Shingeki no Kyojin Movie 2: Jiyuu no Tsubasa,141320,Levi,792,1690,133187
"Kamiya, Hiroshi",107474,8.31,Diamond no Ace: Second Season,57,"Sanada, Shunpei",252,1642,138161
"Kamiya, Hiroshi",107474,8.32,Fate/stay night: Unlimited Blade Works 2nd Season,109,"Matou, Shinji",244,209,854889
"Kamiya, Hiroshi",107474,8.01,Baby Steps 2nd Season,1,"O'Brian, Alex",633,2206,91182
"Kamiya, Hiroshi",107474,6.87,Denpa Kyoushi,406,"Kagami, Junichirou",5300,1497,156075
"Kamiya, Hiroshi",107474,8.29,Kuroko no Basket 3rd Season,6521,"Akashi, Seijuurou",274,253,763807
"Kamiya, Hiroshi",107474,7.98,Durarara!!x2 Shou,23432,"Orihara, Izaya",676,464,485000
"Kamiya, Hiroshi",107474,7.7,Psycho-Pass Movie,3,"Wong, Nicholas",1281,887,273673
"Kamiya, Hiroshi",107474,6.83,Binan Koukou Chikyuu Bouei-bu LOVE!,34,"Kusatsu, Kinshirou",5473,2344,83154
"Kamiya, Hiroshi",107474,8.09,Tsukimonogatari,28901,"Araragi, Koyomi",523,553,418378
"Kamiya, Hiroshi",107474,7.22,Kuroko no Basket: Oshaberi Demo Shimasen ka,6521,"Akashi, Seijuurou",3393,4386,25535
"Kamiya, Hiroshi",107474,6.5,Brothers Conflict OVA,33,Juli,7342,4187,28204
"Kamiya, Hiroshi",107474,8.42,Shingeki no Kyojin: Kuinaki Sentaku,141320,Levi,170,429,518696
"Kamiya, Hiroshi",107474,7.79,Shingeki no Kyojin Movie 1: Guren no Yumiya,141320,Levi,1039,1753,126843
"Kamiya, Hiroshi",107474,7.31,Rakuen Tsuihou,36,Frontier Setter,2882,2035,103331
"Kamiya, Hiroshi",107474,5.78,Okitegami Kyouko no Bibouroku x Monogatari,28901,"Araragi, Koyomi",0,6334,10279
"Kamiya, Hiroshi",107474,8.18,Fate/stay night: Unlimited Blade Works,109,"Matou, Shinji",410,138,1071694
"Kamiya, Hiroshi",107474,5.88,Zephyr,0,Kal,10393,10499,2600
"Kamiya, Hiroshi",107474,8.04,Fate/stay night: Unlimited Blade Works Prologue,109,"Matou, Shinji",594,747,321617
"Kamiya, Hiroshi",107474,7.64,Nanatsu no Taizai,29,Helbram,1440,32,2057416
"Kamiya, Hiroshi",107474,7.92,Hanamonogatari,28901,"Araragi, Koyomi",771,532,428002
"Kamiya, Hiroshi",107474,7.35,Re:␣Hamatora,290,Art,2635,1389,169940
"Kamiya, Hiroshi",107474,8.26,Space☆Dandy 2nd Season,16,Johnny,308,1401,168575
"Kamiya, Hiroshi",107474,6.71,Sword Art Online II,4,"Shigemura, Tamotsu",6170,36,1978283
"Kamiya, Hiroshi",107474,5.46,Shinrabanshou: Tenchi Shinmei no Shou,0,Mobius,11875,13866,907
"Kamiya, Hiroshi",107474,7.59,Kuroko no Basket: Mou Ikkai Yarimasen ka,6521,"Akashi, Seijuurou",1582,3159,49022
"Kamiya, Hiroshi",107474,5.95,Hero Bank,6,"Amano, Nagare",10111,10055,2976
"Kamiya, Hiroshi",107474,7.26,Break Blade,25,Zess,3175,2141,95746
"Kamiya, Hiroshi",107474,8.44,Haikyuu!!,78,"Takeda, Ittetsu",160,37,1971200
"Kamiya, Hiroshi",107474,7.01,Kamigami no Asobi,82,"Hringhorni, Balder",4578,1564,147076
"Kamiya, Hiroshi",107474,6.42,Captain Earth,7,"Arashi, Teppei",7826,2654,67498
"Kamiya, Hiroshi",107474,6.44,Brothers Conflict: Setsubou,33,Juli,7675,4622,22654
"Kamiya, Hiroshi",107474,7.71,Noragami OVA,39447,Yato,1240,737,325774
"Kamiya, Hiroshi",107474,8.33,Natsume Yuujinchou: Itsuka Yuki no Hi ni,9953,"Natsume, Takashi",235,2386,80402
