Name,Favorite,Rating,AniName,FavChar,CharName,Ranked,Popularity,Members
"Toyonaga, Toshiyuki",2419,0.0,Mecha-ude (TV),3,"Amatsuga, Hikaru",0,7758,6290
"Toyonaga, Toshiyuki",2419,0.0,Boku no Tsuma wa Kanjou ga Nai,0,"Kosugi, Takuma",0,6916,8386
"Toyonaga, Toshiyuki",2419,0.0,"Shinmai Ossan Boukensha, Saikyou Party ni Shinu hodo Kitaerarete Muteki ni Naru.",0,"Eldwarf, Mizett",0,7956,5913
"Toyonaga, Toshiyuki",2419,7.9,Wind Breaker,6,"Kiryuu, Mitsuki",802,1481,158075
"Toyonaga, Toshiyuki",2419,7.05,High Card Season 2,1,TILT,4428,3712,36544
"Toyonaga, Toshiyuki",2419,6.74,Boushoku no Berserk,0,"Alistair, Norden",6008,1446,162995
"Toyonaga, Toshiyuki",2419,6.9,Paradox Live the Animation,76,"Yatonokami, Nayuta",5155,3738,35828
"Toyonaga, Toshiyuki",2419,6.31,B-Project: Netsuretsu*Love Call,95,"Kaneshiro, Goushi",8411,8211,5501
"Toyonaga, Toshiyuki",2419,8.5,Shiguang Dailiren II,1913,"Cheng, Xiaoshi",133,1963,109334
"Toyonaga, Toshiyuki",2419,8.65,Bungou Stray Dogs 5th Season,170,"Tanizaki, Junichirou",73,1328,180585
"Toyonaga, Toshiyuki",2419,5.76,Opus.COLORs,0,"Nanba, Michitaka",10860,6616,9321
"Toyonaga, Toshiyuki",2419,8.22,Tengoku Daimakyou,10,Kona,345,480,472232
"Toyonaga, Toshiyuki",2419,6.68,Buddy Daddies Intermission: Cherry-Pick,190,"Kurusu, Kazuki",6347,7004,8142
"Toyonaga, Toshiyuki",2419,7.28,Fate/Grand Order: Fujimaru Ritsuka wa Wakaranai,105,Oberon,3047,7675,6485
"Toyonaga, Toshiyuki",2419,7.18,High Card,1,TILT,3675,1919,112437
"Toyonaga, Toshiyuki",2419,8.13,Buddy Daddies,190,"Kurusu, Kazuki",466,890,272965
"Toyonaga, Toshiyuki",2419,8.45,Bungou Stray Dogs 4th Season,170,"Tanizaki, Junichirou",154,846,288168
"Toyonaga, Toshiyuki",2419,7.54,Poputepipikku 2nd Season,542,Popuko,1831,3341,44275
"Toyonaga, Toshiyuki",2419,7.22,Akuyaku Reijou nanode Last Boss wo Kattemimashita,0,"Lizanis, Walt",3391,1392,169760
"Toyonaga, Toshiyuki",2419,6.0,Bucchigire!,1,"Toudou, Heisuke",9918,3747,35667
"Toyonaga, Toshiyuki",2419,7.78,Free! Movie 5: The Final Stroke - Kouhen,53,"Shiina, Asahi",1062,4044,30561
"Toyonaga, Toshiyuki",2419,0.0,Duel Masters King Max,0,Kira,19428,14684,709
"Toyonaga, Toshiyuki",2419,6.2,Gunjou no Fanfare,2,"Houshou, Hayato",8956,4443,24868
"Toyonaga, Toshiyuki",2419,6.57,Love All Play,0,"Misaki, Shougo",6973,3561,39632
"Toyonaga, Toshiyuki",2419,5.51,SpoGomi: World Cup Exhibition Match-hen,0,Shirou,11762,14557,740
"Toyonaga, Toshiyuki",2419,6.53,Sakugan,2,Yuri,7248,2064,101304
"Toyonaga, Toshiyuki",2419,7.76,Free! Movie 4: The Final Stroke - Zenpen,53,"Shiina, Asahi",1108,2864,59231
"Toyonaga, Toshiyuki",2419,6.8,100-man no Inochi no Ue ni Ore wa Tatteiru 2nd Season,3,"Torii, Keita",5674,1445,163045
"Toyonaga, Toshiyuki",2419,6.7,Tsukipro The Animation 2,22,"Oohara, Sora",6234,7161,7658
"Toyonaga, Toshiyuki",2419,6.22,"Dragon Quest: Dai no Daibouken (2020): Bouken no Kiseki, Kore kara no Tabiji",288,Popp,8872,10602,2519
"Toyonaga, Toshiyuki",2419,7.58,Shiguang Dailiren Fan Wai Pian: Biwu Zhaoqin,1913,"Cheng, Xiaoshi",1659,3550,39858
"Toyonaga, Toshiyuki",2419,8.68,Shiguang Dailiren,1913,"Cheng, Xiaoshi",63,644,366321
"Toyonaga, Toshiyuki",2419,7.13,Koi to Yobu ni wa Kimochi Warui,176,"Amakusa, Ryou",3962,1017,238513
"Toyonaga, Toshiyuki",2419,0.0,Duel Masters King!,0,Kira,19429,13881,907
"Toyonaga, Toshiyuki",2419,6.21,B: The Beginning Succession,1,"Brandon, Brian",8921,2111,97879
"Toyonaga, Toshiyuki",2419,7.98,Bungou Stray Dogs Wan!,170,"Tanizaki, Junichirou",676,1845,118396
"Toyonaga, Toshiyuki",2419,6.58,Nanatsu no Taizai: Funnu no Shinpan,3,Arden,6951,534,427845
"Toyonaga, Toshiyuki",2419,8.06,World Trigger 2nd Season,0,Ratarykov,564,1529,151077
"Toyonaga, Toshiyuki",2419,7.59,Bishoujo Senshi Sailor Moon Eternal Movie 1,1,Hawk's Eye,1617,4021,31014
"Toyonaga, Toshiyuki",2419,6.63,I★Chu: Halfway Through the Idol,17,"Mitsurugi, Akira",6678,5199,16917
"Toyonaga, Toshiyuki",2419,7.29,A3! Season Autumn & Winter,39,"Arisugawa, Homare",3004,4591,22886
"Toyonaga, Toshiyuki",2419,6.87,Ikebukuro West Gate Park,0,"Nagai, Rintarou",5345,1823,120536
"Toyonaga, Toshiyuki",2419,7.75,Dragon Quest: Dai no Daibouken (2020),288,Popp,1138,2536,73032
"Toyonaga, Toshiyuki",2419,6.51,100-man no Inochi no Ue ni Ore wa Tatteiru,3,"Torii, Keita",7351,833,293849
"Toyonaga, Toshiyuki",2419,7.49,Sword Art Online: Alicization - War of Underworld 2nd Season,2,Keita,2023,351,616320
"Toyonaga, Toshiyuki",2419,5.57,Get Up! Get Live! #Geragera,0,"Machida, Sena",11573,12841,1212
"Toyonaga, Toshiyuki",2419,7.61,Kiratto Pri☆chan Season 3,0,"Aoba, Yuzuru",1548,10353,2721
"Toyonaga, Toshiyuki",2419,5.76,Duel Masters King,0,Kira,10885,13614,976
"Toyonaga, Toshiyuki",2419,8.36,Haikyuu!! To the Top,51,"Shirabu, Kenjirou",214,172,937955
"Toyonaga, Toshiyuki",2419,7.6,Hoshiai no Sora,21,"Soga, Tsubasa",1580,1195,201755
"Toyonaga, Toshiyuki",2419,6.3,Actors: Songs Connection,0,"Asabu, Ushio",8483,5020,18710
"Toyonaga, Toshiyuki",2419,7.13,Mayonaka no Occult Koumuin OVA,0,"Chigusa, Kenji",3973,6578,9489
"Toyonaga, Toshiyuki",2419,8.21,Bungou Stray Dogs 3rd Season,170,"Tanizaki, Junichirou",371,339,635506
"Toyonaga, Toshiyuki",2419,6.76,Mayonaka no Occult Koumuin,0,"Chigusa, Kenji",5929,2685,66537
"Toyonaga, Toshiyuki",2419,7.7,Kiratto Pri☆chan Season 2,0,"Aoba, Yuzuru",1276,9806,3246
"Toyonaga, Toshiyuki",2419,5.54,Duel Masters!!,0,Kira,11651,12839,1212
"Toyonaga, Toshiyuki",2419,7.46,Piano no Mori (TV) 2nd Season,0,"Hirata, Kousei",2147,3076,51738
"Toyonaga, Toshiyuki",2419,6.69,B-Project: Zecchou*Emotion,95,"Kaneshiro, Goushi",6324,5443,14931
"Toyonaga, Toshiyuki",2419,6.44,Tokyo Ghoul:re 2nd Season,2533,"Nagachika, Hideyoshi",7760,195,885517
"Toyonaga, Toshiyuki",2419,8.39,Kaze ga Tsuyoku Fuiteiru,1918,"Kiyose, Haiji",191,801,301702
"Toyonaga, Toshiyuki",2419,6.76,Mecha-ude,3,"Amatsuga, Hikaru",5930,5107,17809
"Toyonaga, Toshiyuki",2419,7.61,Free! Dive to the Future,53,"Shiina, Asahi",1534,1321,181525
"Toyonaga, Toshiyuki",2419,4.89,Senjuushi,1,Berger,12866,5622,13860
"Toyonaga, Toshiyuki",2419,7.56,Free! Dive to the Future - Soushun no Build-up!,53,"Shiina, Asahi",1756,4539,23516
"Toyonaga, Toshiyuki",2419,5.65,Butlers: Chitose Momotose Monogatari,1,"Hizakura, Haruto",11307,4451,24788
"Toyonaga, Toshiyuki",2419,6.47,Binan Koukou Chikyuu Bouei-bu Happy Kiss!,0,"Usui, Hajime",7524,5824,12628
"Toyonaga, Toshiyuki",2419,7.32,Piano no Mori (TV),0,"Hirata, Kousei",2830,1745,128120
"Toyonaga, Toshiyuki",2419,7.37,Kiratto Pri☆chan,0,"Aoba, Yuzuru",2559,7754,6296
"Toyonaga, Toshiyuki",2419,6.66,Mahou Shoujo Ore,3,"Mikage, Mohiro",6459,2318,84325
"Toyonaga, Toshiyuki",2419,5.8,Duel Masters!,0,Kira,10714,12176,1505
"Toyonaga, Toshiyuki",2419,7.92,Bungou Stray Dogs: Dead Apple,170,"Tanizaki, Junichirou",768,863,281532
"Toyonaga, Toshiyuki",2419,7.17,B: The Beginning,1,"Brandon, Brian",3750,680,347944
"Toyonaga, Toshiyuki",2419,7.57,Nanatsu no Taizai: Imashime no Fukkatsu,3,Arden,1705,128,1126901
"Toyonaga, Toshiyuki",2419,5.59,Basilisk: Ouka Ninpouchou,1,"Kujaku, Tsuibamu",11511,3623,38393
"Toyonaga, Toshiyuki",2419,6.29,Dance with Devils: Fortuna,1,Marius,8508,4937,19457
"Toyonaga, Toshiyuki",2419,7.75,Free! Take Your Marks,53,"Shiina, Asahi",1139,2336,83717
"Toyonaga, Toshiyuki",2419,6.91,Free! Take Your Marks: Character Butai Aisatsu,53,"Shiina, Asahi",5115,7367,7143
"Toyonaga, Toshiyuki",2419,6.76,Tsukipro The Animation,22,"Oohara, Sora",5886,5082,18053
"Toyonaga, Toshiyuki",2419,8.23,Haikyuu!! Movie 4: Concept no Tatakai,51,"Shirabu, Kenjirou",331,2280,86802
"Toyonaga, Toshiyuki",2419,6.1,"Uchiage Hanabi, Shita kara Miru ka? Yoko kara Miru ka?",1,Kazuhiro,9423,1137,213484
"Toyonaga, Toshiyuki",2419,7.66,Bungou Stray Dogs: Hitori Ayumu,170,"Tanizaki, Junichirou",1383,1360,174346
"Toyonaga, Toshiyuki",2419,6.75,Gamers!,74,"Uehara, Tasuku",5992,320,654184
"Toyonaga, Toshiyuki",2419,6.28,Hajimete no Gal,89,"Sakamoto, Shinpei",8587,405,545360
"Toyonaga, Toshiyuki",2419,7.56,Shoukoku no Altair,1,"Frentzen, Johan",1737,2429,78474
"Toyonaga, Toshiyuki",2419,7.67,Free! Movie 2: Timeless Medley - Yakusoku,53,"Shiina, Asahi",1347,3402,43068
"Toyonaga, Toshiyuki",2419,6.92,Nanbaka: Shusseki Bangou no Tsuita Baka-tachi!,36,Tsukumo,5060,3921,32766
"Toyonaga, Toshiyuki",2419,5.62,Duel Masters (2017),0,Kira,11417,11622,1822
"Toyonaga, Toshiyuki",2419,7.01,Days (TV) OVA,3,"Nakijin, Shou",4609,6805,8686
"Toyonaga, Toshiyuki",2419,6.67,Marginal#4: Kiss kara Tsukuru Big Bang,9,"Makishima, Shy",6437,5225,16723
"Toyonaga, Toshiyuki",2419,6.55,Chain Chronicle: Haecceitas no Hikari,16,Cain,7103,1766,125544
"Toyonaga, Toshiyuki",2419,7.5,Nanbaka 2,36,Tsukumo,1960,1680,133656
"Toyonaga, Toshiyuki",2419,0.0,Star Ocean: Anamnesis,0,"Luxter, Yrian",13664,13497,1008
"Toyonaga, Toshiyuki",2419,8.78,Haikyuu!! Karasuno Koukou vs. Shiratorizawa Gakuen Koukou,51,"Shirabu, Kenjirou",37,117,1203999
"Toyonaga, Toshiyuki",2419,8.18,Bungou Stray Dogs 2nd Season,170,"Tanizaki, Junichirou",407,205,859524
"Toyonaga, Toshiyuki",2419,7.9,Yuri!!! on Ice,3800,"Katsuki, Yuuri",804,193,887929
"Toyonaga, Toshiyuki",2419,7.34,Nanbaka,36,Tsukumo,2720,705,335088
"Toyonaga, Toshiyuki",2419,5.75,Soul Buster,0,"Shuu, Sou",10918,4717,21571
"Toyonaga, Toshiyuki",2419,6.67,Digimon Universe: Appli Monsters,16,"Katsura, Rei",6414,5362,15549
"Toyonaga, Toshiyuki",2419,8.93,Koe no Katachi,64,"Mashiba, Satoshi",17,20,2332802
"Toyonaga, Toshiyuki",2419,6.61,B-Project: Kodou*Ambitious,95,"Kaneshiro, Goushi",6752,3239,46675
"Toyonaga, Toshiyuki",2419,7.17,Days (TV),3,"Nakijin, Shou",3757,1592,144187
"Toyonaga, Toshiyuki",2419,7.19,Ling Qi,0,"Situ, Lu",3608,2199,91603
"Toyonaga, Toshiyuki",2419,6.69,Netoge no Yome wa Onnanoko ja Nai to Omotta?,62,"Nishimura, Hideki",6297,407,544803
"Toyonaga, Toshiyuki",2419,7.81,Bungou Stray Dogs,170,"Tanizaki, Junichirou",993,92,1396216
"Toyonaga, Toshiyuki",2419,6.33,Shoujo-tachi wa Kouya wo Mezasu: Iubeki Monokashira,1,"Kai, Atomu",8313,5729,13187
"Toyonaga, Toshiyuki",2419,7.97,Akagami no Shirayuki-hime 2nd Season,4,Mihaya,685,653,361057
"Toyonaga, Toshiyuki",2419,8.05,Durarara!!x2 Ketsu,975,"Ryuugamine, Mikado",572,616,380018
"Toyonaga, Toshiyuki",2419,6.32,Shoujo-tachi wa Kouya wo Mezasu,1,"Kai, Atomu",8387,1833,119659
"Toyonaga, Toshiyuki",2419,6.91,Prince of Stride: Alternative,1,"Okumura, Kaede",5134,1356,175438
"Toyonaga, Toshiyuki",2419,7.87,High☆Speed! Movie: Free! Starting Days,53,"Shiina, Asahi",865,2179,93371
"Toyonaga, Toshiyuki",2419,7.66,Durarara!!x2 Shou: Watashi no Kokoro wa Nabe Moyou,975,"Ryuugamine, Mikado",1386,2662,67376
"Toyonaga, Toshiyuki",2419,7.61,Junjou Romantica 3,1,"Shizukuishi, Ryou",1541,1812,121664
"Toyonaga, Toshiyuki",2419,7.76,Akagami no Shirayuki-hime,4,Mihaya,1106,298,678058
"Toyonaga, Toshiyuki",2419,7.97,Durarara!!x2 Ten,975,"Ryuugamine, Mikado",689,578,396950
"Toyonaga, Toshiyuki",2419,6.97,Classroom☆Crisis,1,"Kitahara, Kojirou",4803,1809,122030
"Toyonaga, Toshiyuki",2419,8.31,Diamond no Ace: Second Season,0,"Kondou, Hiroki",252,1642,138199
"Toyonaga, Toshiyuki",2419,6.92,Aldnoah.Zero Part 2,13,Mazuurek,5023,768,311263
"Toyonaga, Toshiyuki",2419,7.98,Durarara!!x2 Shou,975,"Ryuugamine, Mikado",679,464,485089
"Toyonaga, Toshiyuki",2419,7.02,Tokyo Ghoul √A,2533,"Nagachika, Hideyoshi",4578,48,1774420
"Toyonaga, Toshiyuki",2419,7.55,Aikatsu! Movie,14,"Suzukawa, Naoto",1764,6912,8392
"Toyonaga, Toshiyuki",2419,7.79,Tokyo Ghoul,2533,"Nagachika, Hideyoshi",1044,10,2821405
"Toyonaga, Toshiyuki",2419,6.06,Bakumatsu Rock,0,"Toudou, Heisuke",9650,4061,30196
"Toyonaga, Toshiyuki",2419,7.15,"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru OVA",121,"Amakusa, Kanade",3860,2541,72834
"Toyonaga, Toshiyuki",2419,7.01,Kamigami no Asobi,114,"Totsuka, Takeru",4625,1564,147112
"Toyonaga, Toshiyuki",2419,6.43,Captain Earth,1,Baku,7780,2658,67516
"Toyonaga, Toshiyuki",2419,6.89,Samurai Flamenco,2,"Midorikawa, Hekiru",5232,1719,131357
"Toyonaga, Toshiyuki",2419,7.15,"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru",121,"Amakusa, Kanade",3859,563,407145
"Toyonaga, Toshiyuki",2419,6.28,Megane-bu!,0,"Mochizuki, Koichi",8603,4036,30755
"Toyonaga, Toshiyuki",2419,7.55,"Yondemasu yo, Azazel-san. Z",3,Incubus,1805,3537,40064
"Toyonaga, Toshiyuki",2419,7.09,Karneval (TV),0,Kagiri,4197,1123,216542
"Toyonaga, Toshiyuki",2419,6.7,Code:Breaker OVA,394,"Tenpouin, Yuuki",6250,3902,33018
"Toyonaga, Toshiyuki",2419,7.92,Kokoro Connect: Michi Random,1,"Uwa, Chihiro",758,935,259998
"Toyonaga, Toshiyuki",2419,7.56,Aikatsu!,14,"Suzukawa, Naoto",1747,3352,44135
"Toyonaga, Toshiyuki",2419,6.72,Code:Breaker,394,"Tenpouin, Yuuki",6152,712,333100
"Toyonaga, Toshiyuki",2419,7.9,Zetsuen no Tempest,707,"Fuwa, Mahiro",806,364,598479
"Toyonaga, Toshiyuki",2419,7.21,Sword Art Online,2,Keita,3459,5,3074783
"Toyonaga, Toshiyuki",2419,7.5,Kyoukaisenjou no Horizon II,0,"Maeda, Toshiie",1957,2337,83627
"Toyonaga, Toshiyuki",2419,7.46,Chouyaku Hyakuninisshu: Uta Koi.,0,"Kiyohara no, Munenobu",2126,4063,30171
"Toyonaga, Toshiyuki",2419,7.93,Kimi to Boku. 2,235,"Matsuoka, Shun",752,2253,88908
"Toyonaga, Toshiyuki",2419,6.74,"Kono Danshi, Uchuujin to Tatakaemasu.",2,Arikawa,6027,4272,27147
"Toyonaga, Toshiyuki",2419,6.53,Kidou Senshi Gundam AGE,23,"Asuno, Flit",7224,3906,32946
"Toyonaga, Toshiyuki",2419,7.66,Kimi to Boku.,235,"Matsuoka, Shun",1387,1289,185959
"Toyonaga, Toshiyuki",2419,6.27,Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!! Special,5,"Takanashi, Shuusuke",8624,5392,15412
"Toyonaga, Toshiyuki",2419,7.04,Metal Fight Beyblade 4D,1,Pluto,4463,3165,48932
"Toyonaga, Toshiyuki",2419,6.09,Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!!,5,"Takanashi, Shuusuke",9470,2204,91320
"Toyonaga, Toshiyuki",2419,7.84,Durarara!! Specials,975,"Ryuugamine, Mikado",929,1403,168517
"Toyonaga, Toshiyuki",2419,7.19,Tennis no Oujisama: Pair Prince,2,"Aoi, Kentarou",3633,8064,5728
"Toyonaga, Toshiyuki",2419,8.33,Major S6,0,Shibuya,234,2769,63138
"Toyonaga, Toshiyuki",2419,8.1,Durarara!!,975,"Ryuugamine, Mikado",507,90,1408164
"Toyonaga, Toshiyuki",2419,6.53,Kanokon: Manatsu no Dai Shanikusai,17,"Minamoto, Tayura",7222,3289,45361
"Toyonaga, Toshiyuki",2419,7.25,Cookin' Idol Ai! Mai! Main!,1,Kobayashi,3223,10444,2653
"Toyonaga, Toshiyuki",2419,7.51,Fresh Precure!,0,"Mikoshiba, Kento",1932,5133,17519
"Toyonaga, Toshiyuki",2419,6.17,Chocolate Underground: Bokura no Chocolate Sensou,2,"Hunter, Huntley",9095,11044,2198
"Toyonaga, Toshiyuki",2419,6.97,World Destruction: Sekai Bokumetsu no Rokunin,2,"Wolfman, Lester",4792,3056,52419
"Toyonaga, Toshiyuki",2419,6.09,Chocolate Underground,2,"Hunter, Huntley",9503,5814,12663
"Toyonaga, Toshiyuki",2419,7.98,Tennis no Oujisama: Zenkoku Taikai-hen - Final,2,"Aoi, Kentarou",674,3709,36579
"Toyonaga, Toshiyuki",2419,6.37,Kanokon,17,"Minamoto, Tayura",8107,972,250751
"Toyonaga, Toshiyuki",2419,6.14,Saishuu Shiken Kujira Progressive,0,"Kuonji, Mutsumi",9264,9936,3099
"Toyonaga, Toshiyuki",2419,6.94,Porphy no Nagai Tabi,0,Zaïmis,4961,9748,3302
"Toyonaga, Toshiyuki",2419,8.2,Major S4,0,Shibuya,378,2702,65745
"Toyonaga, Toshiyuki",2419,5.11,Saishuu Shiken Kujira,0,"Kuonji, Mutsumi",12615,8062,5733
"Toyonaga, Toshiyuki",2419,7.14,Kenkou Zenrakei Suiei-bu Umishou,3,"Okiura, Kaname",3875,3554,39760
"Toyonaga, Toshiyuki",2419,5.89,Master of Epic: The Animation Age,0,Newtar,10365,11034,2204
"Toyonaga, Toshiyuki",2419,8.13,Katekyou Hitman Reborn!,14,"Kakimoto, Chikusa",460,392,557967
"Toyonaga, Toshiyuki",2419,8.13,Katekyou Hitman Reborn!,108,"Irie, Shouichi",460,392,557967
"Toyonaga, Toshiyuki",2419,6.05,Jinzou Konchuu Kabutoborg VxV,0,"Yamada, Ichirou",9680,13784,934
"Toyonaga, Toshiyuki",2419,6.58,Tsuyokiss,0,"Tsushima, Leo",6912,4860,20243
"Toyonaga, Toshiyuki",2419,7.9,Tennis no Oujisama: Zenkoku Taikai-hen,2,"Aoi, Kentarou",797,3240,46649
"Toyonaga, Toshiyuki",2419,6.92,Shinigami no Ballad.,0,"Ichihara, Kantarou",5071,3223,47079
"Toyonaga, Toshiyuki",2419,6.32,Kagi Hime Monogatari: Eikyuu Alice Rondo,1,"Kirihara, Aruto",8367,6697,9018
"Toyonaga, Toshiyuki",2419,7.61,Jigoku Shoujo,1,"Shibata, Sentarou",1540,652,361285
"Toyonaga, Toshiyuki",2419,7.85,Capeta,120,"Taira, Capeta",902,4223,27739
"Toyonaga, Toshiyuki",2419,6.91,Zettai Shounen,6,"Aizawa, Ayumu",5101,4799,20899
"Toyonaga, Toshiyuki",2419,7.92,Eyeshield 21,4,"Hosakawa, Ikkyu",769,1302,183993
"Toyonaga, Toshiyuki",2419,7.47,Tennis no Oujisama: Atobe kara no Okurimono - Kimi ni Sasageru Tennis Prince Matsuri,2,"Aoi, Kentarou",2091,5351,15685
"Toyonaga, Toshiyuki",2419,7.21,Yu☆Gi☆Oh! Duel Monsters GX,0,"Sorano, Daigo",3469,1112,218473
"Toyonaga, Toshiyuki",2419,7.21,Get Ride! AMDriver,0,"Leon, Joy",3493,10624,2500
"Toyonaga, Toshiyuki",2419,7.47,Futatsu no Spica,0,"Fuchuuya, Shinnosuke",2110,6159,10979
"Toyonaga, Toshiyuki",2419,7.21,Yokohama Kaidashi Kikou: Quiet Country Cafe,9,Takahiro,3468,4786,21008
"Toyonaga, Toshiyuki",2419,7.86,Tennis no Oujisama,2,"Aoi, Kentarou",889,1296,184990
"Kuno, Misaki",2400,0.0,"Shinmai Ossan Boukensha, Saikyou Party ni Shinu hodo Kitaerarete Muteki ni Naru.",0,"Draqul, Alicerette",0,7957,5913
"Kuno, Misaki",2400,0.0,Rising Impact,0,"Nanaumi, Gawain",0,12455,1368
"Kuno, Misaki",2400,7.14,"Maou Gakuin no Futekigousha II: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou Part 2",38,"Bianca, Zeshia",3885,1675,134366
"Kuno, Misaki",2400,8.69,Hibike! Euphonium 3,0,"Suzuki, Satsuki",60,2986,54861
"Kuno, Misaki",2400,7.1,"One Room, Hiatari Futsuu, Tenshi-tsuki.",0,Shiu,4157,3392,43192
"Kuno, Misaki",2400,5.98,Kami wa Game ni Ueteiru.,0,Miipu,9995,2924,56963
"Kuno, Misaki",2400,6.01,Hikari no Ou 2nd Season,5,Touko,9871,6051,11508
"Kuno, Misaki",2400,7.79,Urusei Yatsura (2022) 2nd Season,0,Sugar,1048,3535,40090
"Kuno, Misaki",2400,6.13,"Saikyou Tank no Meikyuu Kouryaku: Tairyoku 9999 no Rare Skill-mochi Tank, Yuusha Party wo Tsuihou sareru",4,Amon,9323,2696,65948
"Kuno, Misaki",2400,6.47,Momochi-san Chi no Ayakashi Ouji,0,Tamamo,7546,3481,41364
"Kuno, Misaki",2400,7.33,The iDOLM@STER Cinderella Girls: U149 Special,43,"Ichihara, Nina",2753,12316,1431
"Kuno, Misaki",2400,8.91,Kusuriya no Hitorigoto,6,Xiaolan,21,587,393788
"Kuno, Misaki",2400,7.07,Houkago Shounen Hanako-kun,8,"Minamoto, Tiara",4283,2898,57813
"Kuno, Misaki",2400,6.39,Ochibi-san,0,Shiroppoi,7974,13954,888
"Kuno, Misaki",2400,6.84,Beyblade X,0,Hina,5495,10089,2948
"Kuno, Misaki",2400,7.26,Alice to Therese no Maboroshi Koujou,7,Itsumi,3202,2183,93099
"Kuno, Misaki",2400,7.79,Hibike! Euphonium: Ensemble Contest-hen,0,"Suzuki, Satsuki",1036,4734,21443
"Kuno, Misaki",2400,6.88,Azur Lane: Queen's Orders,41,Nagato,5264,7349,7175
"Kuno, Misaki",2400,6.88,Azur Lane: Queen's Orders,0,Ping Hai,5264,7349,7175
"Kuno, Misaki",2400,6.5,"Jitsu wa Ore, Saikyou deshita?",6,"Luseiannel, Tearietta",7385,1534,150269
"Kuno, Misaki",2400,6.94,Genjitsu no Yohane: Sunshine in the Mirror,0,Nami,4946,3661,37518
"Kuno, Misaki",2400,6.94,Genjitsu no Yohane: Sunshine in the Mirror,0,Miki,4946,3661,37518
"Kuno, Misaki",2400,8.0,Niehime to Kemono no Ou,7,Maalo,650,2534,73066
"Kuno, Misaki",2400,7.6,Tonikaku Kawaii 2nd Season,3,"Kagami, Kyuuma",1565,1000,243214
"Kuno, Misaki",2400,7.76,The iDOLM@STER Cinderella Girls: U149,43,"Ichihara, Nina",1126,5412,15205
"Kuno, Misaki",2400,6.44,Isekai wa Smartphone to Tomo ni. 2,0,"Refreese, Reliel Rehn",7721,1706,132420
"Kuno, Misaki",2400,6.4,Hikari no Ou,5,Touko,7933,3324,44615
"Kuno, Misaki",2400,7.21,Itai no wa Iya nanode Bougyoryoku ni Kyokufuri Shitai to Omoimasu. 2,0,Supervisor B,3502,1065,229181
"Kuno, Misaki",2400,6.9,"Maou Gakuin no Futekigousha II: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou",38,"Bianca, Zeshia",5147,701,336697
"Kuno, Misaki",2400,7.43,Urusei Yatsura (2022),0,Sugar,2290,1361,174326
"Kuno, Misaki",2400,5.62,Seiken Densetsu: Legend of Mana - The Teardrop Crystal,0,Yuka-chan,11434,4877,20112
"Kuno, Misaki",2400,7.19,Prima Doll,9,Chiyo,3621,3865,33407
"Kuno, Misaki",2400,8.64,Made in Abyss: Retsujitsu no Ougonkyou,1203,Faputa,74,509,444774
"Kuno, Misaki",2400,8.64,Made in Abyss: Retsujitsu no Ougonkyou,20,Irumyuui,74,509,444774
"Kuno, Misaki",2400,5.9,Warau Arsnotoria Sun!,5,Arsnotoria,10330,4181,28355
"Kuno, Misaki",2400,7.56,Utawarerumono: Futari no Hakuoro,2,Shinonon,1740,3694,36830
"Kuno, Misaki",2400,8.17,Lycoris Recoil,255,Kurumi,424,456,492650
"Kuno, Misaki",2400,8.49,Summertime Render,70,Haine,136,424,527925
"Kuno, Misaki",2400,0.0,Insect Land,0,Mia,20415,16262,484
"Kuno, Misaki",2400,7.29,Aharen-san wa Hakarenai,25,"Aharen, Ren",3004,709,333684
"Kuno, Misaki",2400,6.89,Strike the Blood Final,2,"Didier, Lydianne",5238,3686,36937
"Kuno, Misaki",2400,8.16,Non Non Biyori Nonstop: Bukatsu wo Ganbatta,9,Shiori,432,4729,21454
"Kuno, Misaki",2400,7.78,Princess Connect! Re:Dive Season 2,2,Misaki,1075,1752,126940
"Kuno, Misaki",2400,7.69,Akebi-chan no Sailor-fuku,64,"Akebi, Kao",1296,1298,184556
"Kuno, Misaki",2400,8.19,Sono Bisque Doll wa Koi wo Suru,21,Liz,387,143,1060670
"Kuno, Misaki",2400,6.66,86 Part 2 Recaps,285,"Adel-Adler, Augusta Frederica",6497,5124,17606
"Kuno, Misaki",2400,8.7,86 Part 2,285,"Adel-Adler, Augusta Frederica",56,445,500004
"Kuno, Misaki",2400,7.25,Meikyuu Black Company,188,Rimu,3251,1092,221593
"Kuno, Misaki",2400,6.68,Mahouka Koukou no Yuutousei,0,"Kasuga, Nanami",6371,1681,133569
"Kuno, Misaki",2400,7.14,Nanatsu no Taizai Movie 2: Hikari ni Norowareshi Mono-tachi,1579,Hawk,3887,2365,81605
"Kuno, Misaki",2400,7.43,Yoru no Kuni,0,Chiyo,2293,5589,14052
"Kuno, Misaki",2400,7.44,Mewkledreamy Mix!,0,Tsugi,2210,10739,2429
