Name,Favorite,Rating,AniName,FavChar,CharName,Ranked,Popularity,Members
"Taketatsu, Ayana",14089,6.82,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden Final Season - Asaki Yume no Akatsuki,160,"Gray, Alina",5580,4074,29979
"Taketatsu, Ayana",14089,6.19,"Deemo Movie: Sakura no Oto - Anata no Kanadeta Oto ga, Ima mo Hibiku",5,Alice,8991,6051,11499
"Taketatsu, Ayana",14089,6.77,Kaijin Kaihatsu-bu no Kuroitsu-san,3,Camula,5825,2912,57416
"Taketatsu, Ayana",14089,5.93,Shuumatsu no Harem,47,"Kamiya, Karen",0,953,256123
"Taketatsu, Ayana",14089,5.45,"Kumo no Ue wa Itsumo, Hare",0,"Mochizuki, Kanae",11905,15733,541
"Taketatsu, Ayana",14089,5.82,Dou Shen Ji,0,"Li, Xingyao",10652,9476,3628
"Taketatsu, Ayana",14089,6.46,Megaton-kyuu Musashi,0,"Nishino, Kiyoka",7592,5402,15308
"Taketatsu, Ayana",14089,7.01,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden 2nd Season - Kakusei Zenya,160,"Gray, Alina",4588,2723,64796
"Taketatsu, Ayana",14089,7.8,Sonny Boy,16,Kodama,1013,766,311903
"Taketatsu, Ayana",14089,6.8,100-man no Inochi no Ue ni Ore wa Tatteiru 2nd Season,20,Yana,5654,1445,162999
"Taketatsu, Ayana",14089,7.2,Renou Xueyuan,0,Tesla Zero,3514,11265,2049
"Taketatsu, Ayana",14089,7.2,Renou Xueyuan,1,"Tesla, Frederica Nikola",3514,11265,2049
"Taketatsu, Ayana",14089,6.4,"Tantei wa Mou, Shindeiru.",270,"Natsunagi, Nagisa",7893,638,369049
"Taketatsu, Ayana",14089,6.54,Kanojo mo Kanojo,327,"Hoshizaki, Rika",7118,630,372226
"Taketatsu, Ayana",14089,6.14,Subarashiki Kono Sekai The Animation,24,Raimu,9253,2556,71892
"Taketatsu, Ayana",14089,6.47,Kyuukyoku Shinka shita Full Dive RPG ga Genjitsu yori mo Kusoge Dattara,152,"Kisaragi, Reona",7518,991,246946
"Taketatsu, Ayana",14089,0,Uchuu Nanchara Kotetsu-kun,0,Hikaru,14168,14122,845
"Taketatsu, Ayana",14089,7.45,"Kumo desu ga, Nani ka?",109,"Keren, Sophia",2182,516,438705
"Taketatsu, Ayana",14089,8.04,5-toubun no Hanayome ∬,14643,"Nakano, Nino",591,283,714414
"Taketatsu, Ayana",14089,6.68,"Kimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru Seisen",11,"In Empire, Risya",6340,848,287534
"Taketatsu, Ayana",14089,7.49,Sword Art Online: Alicization - War of Underworld 2nd Season,1464,"Kirigaya, Suguha",2015,351,616219
"Taketatsu, Ayana",14089,5.54,Peter Grill to Kenja no Jikan,36,"Alpacas, Mimi",0,1184,203599
"Taketatsu, Ayana",14089,6.99,Uzaki-chan wa Asobitai!,66,"Asai, Ami",4677,474,477353
"Taketatsu, Ayana",14089,7.44,Tsugu Tsugumomo,2,"Kagami, Kasumi",2222,1940,111208
"Taketatsu, Ayana",14089,8.17,Toaru Kagaku no Railgun T,0,"Hazamaya, Kana",420,1045,232433
"Taketatsu, Ayana",14089,7.53,Itai no wa Iya nanode Bougyoryoku ni Kyokufuri Shitai to Omoimasu.,10,Frederica,1866,415,535779
"Taketatsu, Ayana",14089,6.81,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden,160,"Gray, Alina",5595,1460,161314
"Taketatsu, Ayana",14089,5.89,Iya na Kao sare nagara Opantsu Misete Moraitai 2,2,"Futaba, Yuno",10350,3717,36327
"Taketatsu, Ayana",14089,5.89,Iya na Kao sare nagara Opantsu Misete Moraitai 2,1,"Futaba, Kano",10350,3717,36327
"Taketatsu, Ayana",14089,7.13,Arknights,211,W,0,7588,6616
"Taketatsu, Ayana",14089,7.57,Pokemon (2019),1,Rutia,1705,2243,89480
"Taketatsu, Ayana",14089,7.58,Sword Art Online: Alicization - War of Underworld,1464,"Kirigaya, Suguha",1656,255,763848
"Taketatsu, Ayana",14089,6.55,Phantasy Star Online 2: Episode Oracle,3,Io,7107,4372,25757
"Taketatsu, Ayana",14089,6.87,Sword Art Online: Alicization - War of Underworld Reflection,1464,"Kirigaya, Suguha",5293,3057,52323
"Taketatsu, Ayana",14089,6.74,Mini Yuri,16,Mirakurun,6008,6203,10810
"Taketatsu, Ayana",14089,6.49,Kawaikereba Hentai demo Suki ni Natte Kuremasu ka?,359,"Tokihara, Sayuki",7429,739,325688
"Taketatsu, Ayana",14089,6.27,Shoujo☆Conto All Starlight,1,"Kanou, Misora",8613,9684,3381
"Taketatsu, Ayana",14089,8.1,Girls & Panzer: Saishuushou Part 2,111,"Shimada, Arisu",510,3673,37236
"Taketatsu, Ayana",14089,6.37,Hangyakusei Million Arthur 2nd Season,7,Yamaneko Arthur,8081,4913,19726
"Taketatsu, Ayana",14089,6.35,Mahou Shoujo Tokushusen Asuka,5,"Yonamine, Chisato",8196,2302,85177
"Taketatsu, Ayana",14089,7.19,Date A Live III,2120,"Itsuka, Kotori",3561,583,395799
"Taketatsu, Ayana",14089,7.65,5-toubun no Hanayome,14643,"Nakano, Nino",1412,165,949880
"Taketatsu, Ayana",14089,7.19,Kakegurui××,16,"Mushibami, Erimi",3581,248,775853
"Taketatsu, Ayana",14089,6.57,Ueno-san wa Bukiyou,0,Minamine,6963,1822,120559
"Taketatsu, Ayana",14089,7.08,Boogiepop wa Warawanai (2019),1,Manticore,4225,1061,229579
"Taketatsu, Ayana",14089,7.08,Boogiepop wa Warawanai (2019),0,"Yurihara, Minako",4225,1061,229579
"Taketatsu, Ayana",14089,5.72,Saint Seiya: Saintia Shou,2,"Cassiopeia, Erda",11035,5491,14629
"Taketatsu, Ayana",14089,6.06,Hangyakusei Million Arthur,7,Yamaneko Arthur,9646,3525,40443
"Taketatsu, Ayana",14089,7.57,Sword Art Online: Alicization,1464,"Kirigaya, Suguha",1667,145,1047526
"Taketatsu, Ayana",14089,5.7,Hyakuren no Haou to Seiyaku no Valkyria,5,Christina,11142,1235,194670
"Taketatsu, Ayana",14089,6.53,Cinderella Girls Gekijou 3rd Season,130,"Koshimizu, Sachiko",7181,7429,6980
"Taketatsu, Ayana",14089,6.21,Yin Yang Shi: Ping An Wu Yu,0,Kaguya-hime,8901,9838,3208
"Taketatsu, Ayana",14089,7.24,High School DxD Hero,4436,"Toujou, Koneko",3290,436,510050
"Taketatsu, Ayana",14089,6.95,High School DxD Hero: Taiikukan-ura no Holy,4436,"Toujou, Koneko",4863,2113,97788
"Taketatsu, Ayana",14089,0,Usagi no Matthew,0,Matthew,14226,14429,771
"Taketatsu, Ayana",14089,6.83,Dagashi Kashi 2,1526,"Shidare, Hotaru",5490,1393,169655
"Taketatsu, Ayana",14089,7.29,Poputepipikku,329,Pipimi,2967,1084,223813
"Taketatsu, Ayana",14089,6.44,Citrus,1760,"Aihara, Yuzu",7691,430,518052
"Taketatsu, Ayana",14089,6.76,Shinkansen Henkei Robo Shinkalion The Animation,0,"Ueda, Azusa",5855,8923,4381
"Taketatsu, Ayana",14089,6.57,Ramen Daisuki Koizumi-san,50,Koizumi,6946,2738,64340
"Taketatsu, Ayana",14089,6.63,Cinderella Girls Gekijou 2nd Season,130,"Koshimizu, Sachiko",6639,6589,9427
"Taketatsu, Ayana",14089,6.28,Hajimete no Gal,124,"Kashii, Yui",8572,405,545292
"Taketatsu, Ayana",14089,7.86,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e,2975,"Karuizawa, Kei",890,104,1274445
"Taketatsu, Ayana",14089,6.58,Berserk 2nd Season,2,Erica,6888,1276,187463
"Taketatsu, Ayana",14089,6.55,Cinderella Girls Gekijou,130,"Koshimizu, Sachiko",7077,4973,19143
"Taketatsu, Ayana",14089,7.05,Tsugumomo,2,"Kagami, Kasumi",4374,1201,200758
"Taketatsu, Ayana",14089,7.56,Sword Art Online Movie: Ordinal Scale,1464,"Kirigaya, Suguha",1730,275,729018
"Taketatsu, Ayana",14089,6.5,Akiba's Trip The Animation,1,"Busujima, Denko",7346,1528,151062
"Taketatsu, Ayana",14089,7.51,KanColle Movie,205,Yamato,1936,3483,41324
"Taketatsu, Ayana",14089,6.58,Okusama ga Seitokaichou!+!,158,"Wakana, Ui",6917,1382,171096
"Taketatsu, Ayana",14089,6.32,Berserk,2,Erica,8325,650,363290
"Taketatsu, Ayana",14089,7.3,Girls & Panzer Movie Specials,111,"Shimada, Arisu",2928,4470,24541
"Taketatsu, Ayana",14089,7.01,Concrete Revolutio: Choujin Gensou - The Last Song,9,Earth-chan,4573,3714,36392
"Taketatsu, Ayana",14089,8.19,Tamayura: Sotsugyou Shashin Part 4 - Ashita,86,"Sawatari, Fuu",386,6014,11700
"Taketatsu, Ayana",14089,6.99,Gakusen Toshi Asterisk 2nd Season,1,"Pham, Thi Tram",4695,521,436428
"Taketatsu, Ayana",14089,6.72,Okusama ga Seitokaichou! Seitokaichou to Ofuro Asobi,158,"Wakana, Ui",6089,3243,46593
"Taketatsu, Ayana",14089,6.61,Dagashi Kashi,1526,"Shidare, Hotaru",6734,495,457447
"Taketatsu, Ayana",14089,5.54,Divine Gate,4,Hikari,11643,1406,167789
"Taketatsu, Ayana",14089,0,The Snack World,1,Mayone,13911,16970,419
"Taketatsu, Ayana",14089,7.42,High School DxD BorN: Yomigaeranai Fushichou,4436,"Toujou, Koneko",2314,1622,141041
"Taketatsu, Ayana",14089,7.92,Tamayura: Sotsugyou Shashin Part 3 - Akogare,86,"Sawatari, Fuu",763,6295,10420
"Taketatsu, Ayana",14089,8.19,Girls & Panzer Movie,111,"Shimada, Arisu",390,1993,106919
"Taketatsu, Ayana",14089,7.92,Yuru Yuri San☆Hai!,16,Mirakurun,767,1767,125402
"Taketatsu, Ayana",14089,5.87,Onsen Yousei Hakone-chan,0,Ashinoko,10447,4078,29909
"Taketatsu, Ayana",14089,6.67,Concrete Revolutio: Choujin Gensou,9,Earth-chan,6389,2233,89941
"Taketatsu, Ayana",14089,6.81,Gakusen Toshi Asterisk,1,"Pham, Thi Tram",5643,312,662637
"Taketatsu, Ayana",14089,5.52,Lance N' Masques,0,"He, Yufeng",11706,3115,50270
"Taketatsu, Ayana",14089,7.86,Tamayura: Sotsugyou Shashin Part 2 - Hibiki,86,"Sawatari, Fuu",888,6199,10820
"Taketatsu, Ayana",14089,7.33,Date A Live Movie: Mayuri Judgment,2120,"Itsuka, Kotori",2753,1170,207249
"Taketatsu, Ayana",14089,7.37,High School DxD BorN: Ishibumi Ichiei Kanzen Kanshuu! Mousou Bakuyou Kaijo Original Video,4436,"Toujou, Koneko",2534,2165,94194
"Taketatsu, Ayana",14089,7.37,The iDOLM@STER Cinderella Girls 2nd Season,130,"Koshimizu, Sachiko",2568,3683,37047
"Taketatsu, Ayana",14089,6.57,Okusama ga Seitokaichou!,158,"Wakana, Ui",6943,810,299325
"Taketatsu, Ayana",14089,6.44,Robot Girls Z Plus,0,Boss Borot,7731,7253,7393
"Taketatsu, Ayana",14089,7.73,Tamayura: Sotsugyou Shashin Part 1 - Kizashi,86,"Sawatari, Fuu",1204,5783,12855
"Taketatsu, Ayana",14089,7.42,High School DxD BorN,4436,"Toujou, Koneko",2313,234,801431
"Taketatsu, Ayana",14089,7.27,"High School DxD New: Oppai, Tsutsumimasu!",4436,"Toujou, Koneko",3103,1434,164312
"Taketatsu, Ayana",14089,7.86,Yuru Yuri Nachuyachumi!,16,Mirakurun,892,2519,74044
"Taketatsu, Ayana",14089,6.77,Seiken Tsukai no World Break,28,"Ranjou, Satsuki",5843,767,311438
"Taketatsu, Ayana",14089,6.88,Dog Days'',156,"Martinozzi, Éclair",5240,2503,74824
"Taketatsu, Ayana",14089,7.18,The iDOLM@STER Cinderella Girls,130,"Koshimizu, Sachiko",3627,2463,76409
"Taketatsu, Ayana",14089,6.83,Kantai Collection: KanColle,205,Yamato,5504,1110,218943
"Taketatsu, Ayana",14089,7.9,Date A Live II: Kurumi Star Festival,2120,"Itsuka, Kotori",806,1287,186400
"Taketatsu, Ayana",14089,6.59,Sword Art Online II: Sword Art Offline II,1464,"Kirigaya, Suguha",6859,2740,64226
"Taketatsu, Ayana",14089,5.95,Girlfriend (Kari),0,"Kohinata, Ichigo",10111,3369,43702
"Taketatsu, Ayana",14089,7.86,Magic Kaito 1412,1,Anne,877,1764,125608
"Taketatsu, Ayana",14089,7.19,Denki-gai no Honya-san,36,Fu Girl,3562,1723,130540
"Taketatsu, Ayana",14089,7.13,Rokujouma no Shinryakusha!?,0,Karama,3963,1324,181070
"Taketatsu, Ayana",14089,5.62,Momo Kyun Sword,6,Momoko,11424,3802,34482
"Taketatsu, Ayana",14089,6.71,Sword Art Online II,1464,"Kirigaya, Suguha",6179,36,1978438
"Taketatsu, Ayana",14089,7.44,"Tamayura: More Aggressive - Tsuitachi dake no Shuugakuryokou, nanode",86,"Sawatari, Fuu",2214,7898,6005
"Taketatsu, Ayana",14089,0,Neko no Dayan,0,Marcy,16845,14588,732
"Taketatsu, Ayana",14089,6.58,Sword Art Online: Sword Art Offline - Extra Edition,1464,"Kirigaya, Suguha",6875,2682,66530
"Taketatsu, Ayana",14089,7.18,Date A Live II,2120,"Itsuka, Kotori",3644,333,640353
"Taketatsu, Ayana",14089,6.19,Wizard Barristers: Benmashi Cecil,9,"Tento, Moyo",8982,2880,58479
"Taketatsu, Ayana",14089,7.16,Toaru Hikuushi e no Koiuta,19,"Albus, Ariel",3784,2071,100966
"Taketatsu, Ayana",14089,7.88,Space☆Dandy,0,Mamitas,854,656,357529
"Taketatsu, Ayana",14089,6.55,Sword Art Online: Extra Edition,1464,"Kirigaya, Suguha",7060,754,318171
"Taketatsu, Ayana",14089,5.7,Sekai de Ichiban Tsuyoku Naritai! Specials,16,"Hagiwara, Sakura",11105,6854,8538
"Taketatsu, Ayana",14089,7.32,Date A Live: Date to Date,2120,"Itsuka, Kotori",2842,1177,205357
"Taketatsu, Ayana",14089,7.26,Phi Brain: Kami no Puzzle - Shukuteki! Rätsel-hen,11,Freecell,3158,3707,36577
"Taketatsu, Ayana",14089,7.18,Ansatsu Kyoushitsu: Jump Festa 2013 Special,767,"Kayano, Kaede",3634,2394,80147
"Taketatsu, Ayana",14089,5.8,Sekai de Ichiban Tsuyoku Naritai!,16,"Hagiwara, Sakura",10731,2843,59983
"Taketatsu, Ayana",14089,6.32,Ore no Imouto ga Konnani Kawaii Wake ga Nai. Specials,3681,"Kousaka, Kirino",8359,1612,142200
"Taketatsu, Ayana",14089,7.99,Kami nomi zo Shiru Sekai: Megami-hen,318,"Takahara, Ayumi",661,681,347282
"Taketatsu, Ayana",14089,7.99,Kami nomi zo Shiru Sekai: Megami-hen,2,Mercury,661,681,347282
"Taketatsu, Ayana",14089,7.47,High School DxD New,4436,"Toujou, Koneko",2106,187,914260
"Taketatsu, Ayana",14089,5.88,Zettai Bouei Leviathan: Mini Takibi Gekijou,5,Jormungandr,10400,11188,2093
"Taketatsu, Ayana",14089,7.67,Tamayura: More Aggressive,86,"Sawatari, Fuu",1363,4745,21302
"Taketatsu, Ayana",14089,5.9,Gokujo.: Souda Onsen ni Ikou!!,3,"Kurihashi, Minami",10300,7817,6164
"Taketatsu, Ayana",14089,5.86,Mangirl!: Asobu Henshuu Girl,1,"Misono, Sayuri",10484,7276,7343
"Taketatsu, Ayana",14089,8.02,Toaru Kagaku no Railgun S,0,"Hazamaya, Kana",616,598,389719
"Taketatsu, Ayana",14089,6.91,Ore no Imouto ga Konnani Kawaii Wake ga Nai.,3681,"Kousaka, Kirino",5096,518,436900
"Taketatsu, Ayana",14089,7.15,Date A Live,2120,"Itsuka, Kotori",3811,151,1035250
"Taketatsu, Ayana",14089,6.36,Zettai Bouei Leviathan,5,Jormungandr,8140,4145,28827
"Taketatsu, Ayana",14089,6,Vanquished Queens,46,Aldra,9896,5460,14843
"Taketatsu, Ayana",14089,5.43,Vanquished Queens Specials,46,Aldra,11950,7338,7187
"Taketatsu, Ayana",14089,6.7,"Kono Naka ni Hitori, Imouto ga Iru!: Ani, Imouto, Koibito",30,"Kunitachi, Rinka",6236,3250,46377
"Taketatsu, Ayana",14089,0,Tenkousei wa Kounin Kaikeishi!,0,"Endou, Mai",13874,18370,316
"Taketatsu, Ayana",14089,6.62,Star Driver the Movie,2,"Aragon, Simone",6707,5766,12965
"Taketatsu, Ayana",14089,8.21,Berserk: Ougon Jidai-hen III - Kourin,2,Erica,369,1076,226390
"Taketatsu, Ayana",14089,5.85,Mangirl!,1,"Misono, Sayuri",10495,3877,33253
"Taketatsu, Ayana",14089,6.14,Sword Art Online: Sword Art Offline,1464,"Kirigaya, Suguha",9255,2218,90653
"Taketatsu, Ayana",14089,8.33,Psycho-Pass,11,"Sugawara, Shouko",237,62,1634757
"Taketatsu, Ayana",14089,6.33,Busou Shinki,0,Zielbellen,8310,3642,37940
"Taketatsu, Ayana",14089,6.51,Hagure Yuusha no Aesthetica: Hajirai Ippai,7,"Aihara, Minami",7341,3205,47728
"Taketatsu, Ayana",14089,7.27,High School DxD OVA,4436,"Toujou, Koneko",3104,852,286442
"Taketatsu, Ayana",14089,6.1,Yurumates 3D Plus: Natsuyasumi Maison du Wish Report,0,Sae's Sister,9417,13136,1112
"Taketatsu, Ayana",14089,6.78,Otome wa Boku ni Koishiteru: Futari no Elder The Animation,1,"Kamichika, Kaori",5759,5096,17898
"Taketatsu, Ayana",14089,7.21,Sword Art Online,1464,"Kirigaya, Suguha",3441,5,3074478
"Taketatsu, Ayana",14089,7,Dog Days',156,"Martinozzi, Éclair",4622,2016,105283
"Taketatsu, Ayana",14089,6.51,"Kono Naka ni Hitori, Imouto ga Iru!",30,"Kunitachi, Rinka",7294,1148,212213
"Taketatsu, Ayana",14089,6.72,Hagure Yuusha no Aesthetica,7,"Aihara, Minami",6126,533,427899
"Taketatsu, Ayana",14089,7.82,Yuru Yuri♪♪,16,Mirakurun,985,1280,186946
"Taketatsu, Ayana",14089,6.37,Yurumates 3D Plus,0,Sae's Sister,8060,8360,5256
"Taketatsu, Ayana",14089,6.08,Queen's Blade: Rebellion Specials,46,Aldra,9542,6362,10184
"Taketatsu, Ayana",14089,7.41,"Tamayura: Hitotose - Attakai Kaze no Omoide, nanode",86,"Sawatari, Fuu",2356,6601,9380
"Taketatsu, Ayana",14089,6.46,Pokemon Best Wishes! Season 2,0,Shoubu,7601,2592,70631
"Taketatsu, Ayana",14089,7.42,Pokemon Black and White 2: Introduction Movie,23,Bel,0,5058,18294
"Taketatsu, Ayana",14089,8.07,Hyouka,0,Kimura,552,95,1373863
"Taketatsu, Ayana",14089,7.28,Phi Brain: Kami no Puzzle - Orpheus Order-hen,0,"Sakanoue, Miharu",3055,3172,48809
"Taketatsu, Ayana",14089,7.28,Phi Brain: Kami no Puzzle - Orpheus Order-hen,11,Freecell,3055,3172,48809
"Taketatsu, Ayana",14089,6.29,Queen's Blade: Rebellion,46,Aldra,8522,3375,43558
"Taketatsu, Ayana",14089,6.64,Nekogami Yaoyorozu: Ohanami Ghostbusters,1,Meiko,6594,9057,4169
"Taketatsu, Ayana",14089,7.27,High School DxD Specials,4436,"Toujou, Koneko",3105,1155,210112
"Taketatsu, Ayana",14089,5.91,Holy Knight,8,Cammot,10281,3388,43225
"Taketatsu, Ayana",14089,6.92,Guilty Crown: 4-koma Gekijou,342,Tsugumi,5009,4290,26891
"Taketatsu, Ayana",14089,6.2,Gokujo.: Gokurakuin Joshikou Ryou Monogatari,3,"Kurihashi, Minami",8930,3898,33030
"Taketatsu, Ayana",14089,7.33,High School DxD,4436,"Toujou, Koneko",2764,88,1429639
"Taketatsu, Ayana",14089,7.1,Guilty Crown: Kiseki - Reassortment,342,Tsugumi,4104,3592,39031
"Taketatsu, Ayana",14089,8.35,K-On! Movie,6827,"Nakano, Azusa",219,720,331445
"Taketatsu, Ayana",14089,5.68,Suzy's Zoo: Daisuki! Witzy - Happy Birthday,0,Lulla,11177,16658,445
"Taketatsu, Ayana",14089,5.98,Rio: Rainbow Gate! Special,1,"Clark, Mint",10004,8124,5622
"Taketatsu, Ayana",14089,7.41,Guilty Crown,342,Tsugumi,2377,115,1214995
"Taketatsu, Ayana",14089,7.2,Ben-To,113,"Inoue, Asebi",3533,731,328501
"Taketatsu, Ayana",14089,7.39,Tamayura: Hitotose,86,"Sawatari, Fuu",2438,3192,48225
"Taketatsu, Ayana",14089,7.17,Phi Brain: Kami no Puzzle,0,"Sakanoue, Miharu",3697,1967,109099
"Taketatsu, Ayana",14089,7.17,Baka to Test to Shoukanjuu: Spinout! Sore ga Bokura no Nichijou,17,"Shimizu, Miharu",3720,3695,36810
"Taketatsu, Ayana",14089,7.29,Kami nomi zo Shiru Sekai: 4-nin to Idol,318,"Takahara, Ayumi",2952,1986,107479
"Taketatsu, Ayana",14089,6.77,Mahou Sensei Negima! Movie: Anime Final,0,"Sevensheep, Emily",5831,4759,21227
"Taketatsu, Ayana",14089,6.62,Nekogami Yaoyorozu,1,Meiko,6695,4599,22822
"Taketatsu, Ayana",14089,7.68,Baka to Test to Shoukanjuu Ni!,17,"Shimizu, Miharu",1327,632,371752
"Taketatsu, Ayana",14089,7.57,Yuru Yuri,16,Mirakurun,1672,698,338204
"Taketatsu, Ayana",14089,5.45,Double-J,1,"Houjou, Ema",11896,5902,12200
"Taketatsu, Ayana",14089,6.2,Yurumates wa?,0,Sae's Sister,8974,10062,2968
"Taketatsu, Ayana",14089,6.62,Highschool of the Dead: Drifters of the Dead,45,"Maresato, Alice",6677,779,307787
"Taketatsu, Ayana",14089,6.52,Honto ni Atta! Reibai Sensei,0,"Yashima, Akira",7267,7019,8072
"Taketatsu, Ayana",14089,7.87,Kami nomi zo Shiru Sekai II,318,"Takahara, Ayumi",866,596,391338
"Taketatsu, Ayana",14089,8.21,SKET Dance,1,Obaanyan,365,1080,225634
"Taketatsu, Ayana",14089,5.91,Suzy's Zoo: Daisuki! Witzy,0,Lulla,10257,14529,745
"Taketatsu, Ayana",14089,6.86,Dog Days,156,"Martinozzi, Éclair",5330,1273,188579
"Taketatsu, Ayana",14089,7.85,K-On!!: Keikaku!,6827,"Nakano, Azusa",908,1754,126738
"Taketatsu, Ayana",14089,7.33,Ore no Imouto ga Konnani Kawaii Wake ga Nai Specials,3681,"Kousaka, Kirino",2785,1252,191111
"Taketatsu, Ayana",14089,6.03,T.P. Sakura: Time Paladin Sakura,8,"Amakase, Miharu",9754,8613,4864
"Taketatsu, Ayana",14089,5.88,Rio: Rainbow Gate!,1,"Clark, Mint",10384,3466,41599
"Taketatsu, Ayana",14089,6.72,Ore no Imouto ga Konnani Kawaii Wake ga Nai: SD Chara ni Yoru Character Commentary,3681,"Kousaka, Kirino",6090,4607,22783
"Taketatsu, Ayana",14089,6.6,MM! Specials,452,"Isurugi, Mio",6768,3844,33738
"Taketatsu, Ayana",14089,7.03,Kaibutsu Oujo (OVA),8,Sherwood,4495,5733,13163
"Taketatsu, Ayana",14089,7.19,Mahou Sensei Negima!: Mou Hitotsu no Sekai Extra - Mahou Shoujo Yue♥,0,"Sevensheep, Emily",3595,6390,10073
"Taketatsu, Ayana",14089,7.65,Kami nomi zo Shiru Sekai,318,"Takahara, Ayumi",1395,344,629256
"Taketatsu, Ayana",14089,6.95,Ore no Imouto ga Konnani Kawaii Wake ga Nai,3681,"Kousaka, Kirino",4878,295,686289
"Taketatsu, Ayana",14089,7.59,Yume-iro Pâtissière SP Professional,27,Vanilla,1608,3436,42245
"Taketatsu, Ayana",14089,7.2,Star Driver: Kagayaki no Takuto,2,"Aragon, Simone",3522,1892,114766
