Name,Favorite,Rating,AniName,FavChar,CharName,Ranked,Popularity,Members
"Inoue, Kikuko",1850,8.42,Meitantei Conan Movie 26: Kurogane no Submarine,5,Chianti,175,5947,12031
"Inoue, Kikuko",1850,6.31,Mahou Shoujo Magical Destroyers,0,"Homura, Yuriri",8429,2551,72128
"Inoue, Kikuko",1850,6.44,Isekai wa Smartphone to Tomo ni. 2,1,"Strand, Origa",7721,1706,132420
"Inoue, Kikuko",1850,7.15,"Mix: Meisei Story 2nd Season - Nidome no Natsu, Sora no Mukou e",0,"Tachibana, Mayumi",3853,7229,7476
"Inoue, Kikuko",1850,5.46,Shin Shinka no Mi: Shiranai Uchi ni Kachigumi Jinsei,0,Rivera,11879,2082,99682
"Inoue, Kikuko",1850,7.47,Kyuuketsuki Sugu Shinu 2,1,"Handa, Akemi",2075,3892,33103
"Inoue, Kikuko",1850,6.78,Umayuru,0,"Anshinzawa, Sasami",5799,9673,3394
"Inoue, Kikuko",1850,7.43,Urusei Yatsura (2022),0,Mendou's Mother,2290,1361,174326
"Inoue, Kikuko",1850,7.47,Do It Yourself!!,8,Serufu's Mother,2105,1978,108070
"Inoue, Kikuko",1850,6.88,Mushikaburi-hime,0,"Asherald, Henrietta",5292,2548,72529
"Inoue, Kikuko",1850,6.08,Shinobi no Ittoki,6,"Sakuraba, Yumika",9553,1428,165206
"Inoue, Kikuko",1850,6.66,Hataraku Maou-sama!!,1,Lailah,6520,476,474422
"Inoue, Kikuko",1850,8.08,Overlord IV,10,Nigredo,543,425,526045
"Inoue, Kikuko",1850,7.21,Re:cycle of the Penguindrum,1,"Takakura, Chiemi",3518,5696,13417
"Inoue, Kikuko",1850,7.35,Kaginado Season 2,7,Uraha,2635,5707,13336
"Inoue, Kikuko",1850,7.35,Kaginado Season 2,555,"Furukawa, Sanae",2635,5707,13336
"Inoue, Kikuko",1850,6.64,Onipan!,0,Kuma,6626,5416,15164
"Inoue, Kikuko",1850,6.64,Onipan!,0,"Kizono, Ki",6626,5416,15164
"Inoue, Kikuko",1850,8.04,"Komi-san wa, Comyushou desu. 2nd Season",113,"Komi, Shuuko",585,467,481409
"Inoue, Kikuko",1850,7.13,Shachiku-san wa Youjo Yuurei ni Iyasaretai.,0,Koharu,3989,3670,37297
"Inoue, Kikuko",1850,6.52,Tate no Yuusha no Nariagari Season 2,278,"Melromarc, Mirelia Q",7266,257,759651
"Inoue, Kikuko",1850,6.76,RPG Fudousan,0,"Didraan, Luna",5936,3237,46723
"Inoue, Kikuko",1850,5.53,Suisei no Freyline: Prologue,0,Head Goddess,11674,14210,823
"Inoue, Kikuko",1850,7.8,Heike Monogatari,0,"Taira no, Tokiko",1025,2383,80513
"Inoue, Kikuko",1850,7.8,Heike Monogatari,0,Giou,1025,2383,80513
"Inoue, Kikuko",1850,7.44,Genjitsu Shugi Yuusha no Oukoku Saikenki Part 2,0,"Elfrieden, Elisha",2240,975,249669
"Inoue, Kikuko",1850,7.7,Mahouka Koukou no Rettousei: Tsuioku-hen,11,"Shiba, Miya",1278,2306,84848
"Inoue, Kikuko",1850,6.66,Getsuyoubi no Tawawa 2 Special,2,Okaasan,6515,5517,14484
"Inoue, Kikuko",1850,7.12,Kaginado,7,Uraha,4040,4094,29650
"Inoue, Kikuko",1850,7.12,Kaginado,555,"Furukawa, Sanae",4040,4094,29650
"Inoue, Kikuko",1850,8.37,Kimetsu no Yaiba: Mugen Ressha-hen,0,Tomi,204,259,754839
"Inoue, Kikuko",1850,7.82,Uchuu Senkan Yamato 2205: Aratanaru Tabidachi,3,Starsha,983,7548,6728
"Inoue, Kikuko",1850,6.04,Platinum End,2,Meyza,9748,602,386094
"Inoue, Kikuko",1850,7.87,"Komi-san wa, Comyushou desu.",113,"Komi, Shuuko",870,194,886354
"Inoue, Kikuko",1850,7.32,Tsuki to Laika to Nosferatu,2,Natalia,2840,1526,151369
"Inoue, Kikuko",1850,7.28,Kyuuketsuki Sugu Shinu,1,"Handa, Akemi",3071,2210,91216
"Inoue, Kikuko",1850,7.69,Isekai Shokudou 2,0,Yomi,1305,2125,96878
"Inoue, Kikuko",1850,6.63,Getsuyoubi no Tawawa 2,2,Okaasan,6674,2692,66129
"Inoue, Kikuko",1850,7.4,Cider no You ni Kotoba ga Wakiagaru,0,"Fujiyama, Tsubaki",2402,1062,229547
"Inoue, Kikuko",1850,7.25,Genjitsu Shugi Yuusha no Oukoku Saikenki,0,"Elfrieden, Elisha",3231,594,391593
"Inoue, Kikuko",1850,7.6,Shinigami Bocchan to Kuro Maid,1,"Lendrott, Sharon",1560,1002,242938
"Inoue, Kikuko",1850,5.96,Cestvs: The Roman Fighter,0,Agrippina,10058,4825,20591
"Inoue, Kikuko",1850,7.29,Edens Zero,6,Mother,3016,962,254216
"Inoue, Kikuko",1850,6.31,Seven Knights Revolution: Eiyuu no Keishousha,0,Sophitia,8443,2905,57681
"Inoue, Kikuko",1850,6.24,Majutsushi Orphen Hagure Tabi: Kimluck-hen,0,Istersiva,8759,4118,29263
"Inoue, Kikuko",1850,7.37,Hataraku Saibou!!,109,Macrophage,2550,893,272635
"Inoue, Kikuko",1850,6.8,Kamisama ni Natta Hi,0,CEO,5694,932,261051
"Inoue, Kikuko",1850,6.97,Kami-tachi ni Hirowareta Otoko,10,Lulutia,4815,1131,214958
"Inoue, Kikuko",1850,7.21,Higurashi no Naku Koro ni Gou,2,"Sonozaki, Akane",3497,884,276116
"Inoue, Kikuko",1850,7.27,"Omoi, Omoware, Furi, Furare",0,Akari's Mother,3160,2432,78200
"Inoue, Kikuko",1850,7.37,"Hataraku Saibou!! Saikyou no Teki, Futatabi. Karada no Naka wa ""Chou"" Oosawagi!",109,Macrophage,2551,4409,25247
"Inoue, Kikuko",1850,8.35,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan,5,"Yukinoshita, Mother",223,272,730812
"Inoue, Kikuko",1850,5.77,Dokyuu Hentai HxEros,0,Queen,10830,1597,143551
"Inoue, Kikuko",1850,6.08,Majutsushi Orphen Hagure Tabi: Tennin no Isan,0,Istersiva,9538,6201,10825
"Inoue, Kikuko",1850,7.05,Princess Connect! Re:Dive,0,Pecorine's Mother,4388,851,287349
"Inoue, Kikuko",1850,7.28,Mewkledreamy,1,Queen of the Sky,3073,6966,8250
"Inoue, Kikuko",1850,7.61,Kiratto Pri☆chan Season 3,0,"Aoba, Junko",1548,10353,2721
"Inoue, Kikuko",1850,7.57,Radiant 2nd Season,8,Jill,1713,1955,110086
"Inoue, Kikuko",1850,8.21,Senki Zesshou Symphogear XV,3,"Tolstaya, Nastassja ",366,3559,39634
"Inoue, Kikuko",1850,8.08,Kanata no Astra,0,"Lacroix, Sophie",537,786,305693
"Inoue, Kikuko",1850,7.7,Kiratto Pri☆chan Season 2,0,"Aoba, Junko",1276,9806,3246
"Inoue, Kikuko",1850,7.25,Mix: Meisei Story,0,"Tachibana, Mayumi",3254,4407,25274
"Inoue, Kikuko",1850,7.33,Poputepipikku TV Special,329,Pipimi,2808,4418,25172
"Inoue, Kikuko",1850,7.91,Code Geass: Fukkatsu no Lelouch,43,"Croomy, Cécile",777,761,315223
"Inoue, Kikuko",1850,6.69,Manaria Friends,1,Miranda,6294,1778,124773
"Inoue, Kikuko",1850,7.95,Tate no Yuusha no Nariagari,278,"Melromarc, Mirelia Q",716,68,1592035
"Inoue, Kikuko",1850,7.22,Hataraku Saibou: Kaze Shoukougun,109,Macrophage,3411,3212,47431
"Inoue, Kikuko",1850,6.99,Strike the Blood III,0,"Endou, Yukari",4694,1805,122481
"Inoue, Kikuko",1850,7.23,Beelzebub-jou no Okinimesu mama.,0,Narrator,3375,2115,97663
"Inoue, Kikuko",1850,6.51,Merc Storia: Mukiryoku no Shounen to Bin no Naka no Shoujo,0,Floreida,7321,4009,31252
"Inoue, Kikuko",1850,7.59,Fairy Tail: Final Series,25,"Orland, Minerva",1623,438,508769
"Inoue, Kikuko",1850,7.37,Dakaretai Otoko 1-i ni Odosarete Imasu.,0,Reiko,2540,1474,159396
"Inoue, Kikuko",1850,6.88,Uchi no Maid ga Uzasugiru!,0,Misha's Mother,5253,1830,119996
"Inoue, Kikuko",1850,6.92,Inazuma Eleven: Orion no Kokuin,0,Irina,5041,4154,28708
"Inoue, Kikuko",1850,6.34,FLCL Progressive,0,"Hibajiri, Hinae",8253,1692,133117
"Inoue, Kikuko",1850,6.78,Happy Sugar Life,220,Satou's Aunt,5820,791,304770
"Inoue, Kikuko",1850,5.39,Aguu: Tensai Ningyou,0,"Ri, Juntei",12049,7350,7173
"Inoue, Kikuko",1850,8.88,Gintama.: Shirogane no Tamashii-hen - Kouhan-sen,5,Hinowa,24,1216,199194
"Inoue, Kikuko",1850,7.55,Hataraku Saibou,109,Macrophage,1777,323,649781
"Inoue, Kikuko",1850,7.55,Hataraku Saibou,0,Tankyuu,1777,323,649781
"Inoue, Kikuko",1850,7.51,"Donten ni Warau Gaiden: Shukumei, Soutou no Fuuma",2,Rikka,1929,5581,14087
"Inoue, Kikuko",1850,7.98,Code Geass: Hangyaku no Lelouch III - Oudou,43,"Croomy, Cécile",677,2169,94047
"Inoue, Kikuko",1850,7.37,Kiratto Pri☆chan,0,"Aoba, Junko",2559,7754,6296
"Inoue, Kikuko",1850,7.14,Amanchu! Advance,1,"Kohinata, Kino",3909,3934,32528
"Inoue, Kikuko",1850,7.29,Gegege no Kitarou (2018),1,Yuuna's Mother,3019,3098,50969
"Inoue, Kikuko",1850,7.66,Code Geass: Hangyaku no Lelouch II - Handou,43,"Croomy, Cécile",1384,2501,74864
"Inoue, Kikuko",1850,7.2,Darling in the FranXX,1,Adult Woman,3563,60,1648657
"Inoue, Kikuko",1850,8.81,Gintama.: Shirogane no Tamashii-hen,5,Hinowa,32,1139,213272
"Inoue, Kikuko",1850,6.71,Sanrio Danshi,3,Kouta's Mother,6203,2797,61824
"Inoue, Kikuko",1850,6.37,Hataraku Oniisan!,0,Kuehiko's Mother,8099,6811,8646
"Inoue, Kikuko",1850,7.89,Code Geass: Hangyaku no Lelouch I - Koudou,43,"Croomy, Cécile",830,2054,102143
"Inoue, Kikuko",1850,8.06,Mahoutsukai no Yome,1,"Hatori, Chika",560,175,931325
"Inoue, Kikuko",1850,7.32,Himouto! Umaru-chan R,1,"Tachibana, Miki",2867,945,257795
"Inoue, Kikuko",1850,7.26,Tsuki ga Kirei Special,3,"Azumi, Junko",3198,3805,34444
"Inoue, Kikuko",1850,6.13,Isekai wa Smartphone to Tomo ni.,1,"Strand, Origa",9308,388,565866
"Inoue, Kikuko",1850,7.4,Isekai Shokudou,0,Yomi,2419,957,255270
"Inoue, Kikuko",1850,7.65,Senki Zesshou Symphogear AXZ,3,"Tolstaya, Nastassja ",1411,3696,36820
"Inoue, Kikuko",1850,7.07,Knight's & Magic,2,"Hietakangas, Kerhild",4288,922,263256
"Inoue, Kikuko",1850,7.67,Shuumatsu Nani Shitemasu ka? Isogashii desu ka? Sukutte Moratte Ii desu ka?,44,Nygglatho,1365,572,401090
"Inoue, Kikuko",1850,6.96,Fukumenkei Noise,1,Yuzu's Mother,4875,1782,124616
"Inoue, Kikuko",1850,8.1,Uchouten Kazoku 2,10,"Shimogamo, Tousen",502,2722,64955
"Inoue, Kikuko",1850,6.56,ID-0,1,"Record, Jennifer",7049,4712,21629
"Inoue, Kikuko",1850,8.04,Tsuki ga Kirei,3,"Azumi, Junko",590,406,544882
"Inoue, Kikuko",1850,6.79,Hinako Note,1,Ruriko's Mother,5745,1990,107241
"Inoue, Kikuko",1850,6.33,Warau Salesman New,0,"Mamano, Ari",8324,4976,19132
"Inoue, Kikuko",1850,7.35,Amanchu!: Yakusoku no Natsu to Atarashii Omoide no Koto,1,"Kohinata, Kino",2668,5279,16205
"Inoue, Kikuko",1850,7.69,Uchuu Senkan Yamato 2202: Ai no Senshi-tachi,3,Starsha,1293,4561,23248
"Inoue, Kikuko",1850,7.13,Urara Meirochou,0,Benten,3996,1715,131675
"Inoue, Kikuko",1850,8.27,Meitantei Conan: Episode One - Chiisaku Natta Meitantei,5,Chianti,289,4002,31366
"Inoue, Kikuko",1850,7.75,Udon no Kuni no Kiniro Kemari,1,Souta's Mother,1131,1672,134825
"Inoue, Kikuko",1850,6.8,Musaigen no Phantom World: Mizutama no Kiseki,2,"Himeno, Arisu",5701,2816,61065
"Inoue, Kikuko",1850,6.97,Mahou Shoujo Ikusei Keikaku,3,"Yamamoto, Naoko",4821,1454,161664
"Inoue, Kikuko",1850,6.76,Shuumatsu no Izetta,1,Elisabeth,5876,1342,178602
"Inoue, Kikuko",1850,8.1,Mahoutsukai no Yome: Hoshi Matsu Hito,1,"Hatori, Chika",499,858,283482
"Inoue, Kikuko",1850,6.55,Time Travel Shoujo: Mari Waka to 8-nin no Kagakusha-tachi,0,"Mizuki, Rei",7091,5197,16954
"Inoue, Kikuko",1850,7.64,Nejimaki Seirei Senki: Tenkyou no Alderamin,0,"Sankrei, Yuuka",1451,751,319805
"Inoue, Kikuko",1850,7.26,Amanchu!,1,"Kohinata, Kino",3203,2178,93507
"Inoue, Kikuko",1850,7.63,Orange,1,"Takamiya, Mother",1485,218,828430
"Inoue, Kikuko",1850,6.66,Rewrite,0,Sizuru's Mother,6471,1159,209505
"Inoue, Kikuko",1850,8.2,Meitantei Conan Movie 20: Junkoku no Nightmare,5,Chianti,379,3440,42162
"Inoue, Kikuko",1850,7.51,Flying Witch,0,"Kuramoto, Nana",1931,908,268862
"Inoue, Kikuko",1850,6.51,Bakuon!!,8,Baita,7354,2749,63896
"Inoue, Kikuko",1850,8.14,Working!!! Lord of the Takanashi,3,"Yamada, Kikuno",450,2040,103021
"Inoue, Kikuko",1850,7.41,Mahoutsukai Precure!,1,Benigyo,2351,5520,14466
"Inoue, Kikuko",1850,8.05,Durarara!!x2 Ketsu,2,Mimizu,572,616,380018
"Inoue, Kikuko",1850,6.32,Phantasy Star Online 2 The Animation,0,Yumiko,8379,2607,69897
"Inoue, Kikuko",1850,6.85,Musaigen no Phantom World,2,"Himeno, Arisu",5457,403,546033
"Inoue, Kikuko",1850,7.51,To LOVE-Ru Darkness 2nd OVA,32,"Deviluke, Sephie Michaela",1920,2284,86533
"Inoue, Kikuko",1850,7.31,Hifuu Katsudou Kiroku: The Sealed Esoteric History,370,"Yakumo, Yukari",2887,6942,8327
"Inoue, Kikuko",1850,6.81,Shinmai Maou no Testament Burst,2,Liala ,5636,573,400923
"Inoue, Kikuko",1850,6.06,Valkyrie Drive: Mermaid,6,"Kazami, Torino",0,1610,142365
"Inoue, Kikuko",1850,7.78,Gochuumon wa Usagi desu ka??,1,"Natsu, Mother",1064,1705,132507
"Inoue, Kikuko",1850,7.42,Sakurako-san no Ashimoto ni wa Shitai ga Umatteiru,3,"Chiyoda, Shouko",2343,1113,217936
"Inoue, Kikuko",1850,0,Hero Company,0,"Amano, Mother",20102,13803,929
"Inoue, Kikuko",1850,8.06,Kidou Senshi Gundam: Tekketsu no Orphans,9,"Issue, Carta",557,996,244592
"Inoue, Kikuko",1850,6.6,Miss Monochrome The Animation 3,1,Kikuko,6791,5371,15504
"Inoue, Kikuko",1850,7.95,Working!!!,3,"Yamada, Kikuno",718,978,249221
"Inoue, Kikuko",1850,7.48,Senki Zesshou Symphogear GX,3,"Tolstaya, Nastassja ",2071,3202,47842
"Inoue, Kikuko",1850,7.97,Durarara!!x2 Ten,2,Mimizu,689,578,396950
"Inoue, Kikuko",1850,6.54,Miss Monochrome The Animation 2,1,Kikuko,7149,4777,21058
"Inoue, Kikuko",1850,7.93,Love Live! The School Idol Movie,11,"Nishikino, Mother",755,1720,131250
"Inoue, Kikuko",1850,7.9,Ore Monogatari!!,51,"Sunakawa, Ai",817,302,677039
"Inoue, Kikuko",1850,6.78,Re-Kan!,1,Ko-gal Spirit's Mother,5781,2820,60941
"Inoue, Kikuko",1850,8.2,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,5,"Yukinoshita, Mother",386,142,1064817
"Inoue, Kikuko",1850,7.12,Junketsu no Maria,14,Michael,4039,1508,154467
"Inoue, Kikuko",1850,7.07,Yuri Kuma Arashi,4,"Hakonaka, Yuriika",4323,2048,102665
"Inoue, Kikuko",1850,6.59,Tantei Kageki Milky Holmes TD,0,"Amagi, Mother",6893,6552,9553
"Inoue, Kikuko",1850,7.55,Aikatsu! Movie,1,"Amahane, Asuka",1764,6912,8392
"Inoue, Kikuko",1850,5.95,Girlfriend (Kari),1,"Amatsu, Kanata",10118,3369,43718
"Inoue, Kikuko",1850,6.43,"Ore, Twintail ni Narimasu.",1,"Shindou, Emu",7815,1464,160568
"Inoue, Kikuko",1850,7.36,Garo: Honoo no Kokuin,1,Aurelia,2607,1581,144874
"Inoue, Kikuko",1850,7.26,Sabage-bu! Specials,9,"Sonokawa, Kazue",3191,4948,19366
"Inoue, Kikuko",1850,7.44,Chuunibyou demo Koi ga Shitai! Ren: The Rikka Wars,4,"Tsukumo, Nanase",2233,1670,135057
"Inoue, Kikuko",1850,7.35,Sabage-bu!,9,"Sonokawa, Kazue",2651,1493,156704
"Inoue, Kikuko",1850,6.21,Miss Monochrome The Animation: Manager,1,Kikuko,8899,7572,6669
"Inoue, Kikuko",1850,5.31,"Nemure Omoigo, Sora no Shitone ni",1,"Shionoha, Satomi",12233,11189,2096
"Inoue, Kikuko",1850,7.77,Love Live! School Idol Project 2nd Season,11,"Nishikino, Mother",1082,938,259589
"Inoue, Kikuko",1850,7.65,Fairy Tail (2014),25,"Orland, Minerva",1426,157,997611
"Inoue, Kikuko",1850,7.13,Chuunibyou demo Koi ga Shitai! Ren Specials,4,"Tsukumo, Nanase",3944,2594,70570
"Inoue, Kikuko",1850,7.55,Chuunibyou demo Koi ga Shitai! Ren,4,"Tsukumo, Nanase",1768,267,743098
"Inoue, Kikuko",1850,6.1,SoniAni: Super Sonico The Animation,3,Leila,9419,2269,87447
"Inoue, Kikuko",1850,6.36,Genei wo Kakeru Taiyou: Fumikomenai Kokoro,0,"Westcott, Ariel Valtiel",8168,7242,7440
"Inoue, Kikuko",1850,8.21,Magi: The Kingdom of Magic,2,Myers,365,211,843605
"Inoue, Kikuko",1850,6.4,Miss Monochrome The Animation,1,Kikuko,7948,3120,50180
"Inoue, Kikuko",1850,7.38,Takanashi Rikka Kai: Chuunibyou demo Koi ga Shitai! Movie,4,"Tsukumo, Nanase",2514,1987,107469
"Inoue, Kikuko",1850,6.77,Pokemon: Pikachu to Eevee Friends,0,Eifie,5860,6433,9936
"Inoue, Kikuko",1850,7.84,Uchouten Kazoku,10,"Shimogamo, Tousen",922,1405,168314
"Inoue, Kikuko",1850,6.5,Genei wo Kakeru Taiyou,0,"Westcott, Ariel Valtiel",7379,2985,54900
"Inoue, Kikuko",1850,7.49,Senki Zesshou Symphogear G,3,"Tolstaya, Nastassja ",2019,2834,60422
"Inoue, Kikuko",1850,5.93,Brothers Conflict,1,"Asahina, Miwa",10178,1297,184937
"Inoue, Kikuko",1850,7.49,Chuunibyou demo Koi ga Shitai! Kirameki no... Slapstick Noel,4,"Tsukumo, Nanase",1993,1059,230014
"Inoue, Kikuko",1850,6.84,Devil Survivor 2 The Animation,3,Tico (Female),5500,1409,167607
"Inoue, Kikuko",1850,6.68,Dansai Bunri no Crime Edge,0,"Karuko, Hitomi",6351,1917,112556
"Inoue, Kikuko",1850,6,Vanquished Queens,13,Branwen,9908,5464,14845
"Inoue, Kikuko",1850,7.16,Kotoura-san,4,"Kotoura, Kumiko",3789,695,339460
"Inoue, Kikuko",1850,7.64,AKB0048: Next Stage,1,"Motomiya, Mother",1432,3678,37144
"Inoue, Kikuko",1850,7.41,Love Live! School Idol Project,11,"Nishikino, Mother",2349,504,448827
"Inoue, Kikuko",1850,7.32,Robotics;Notes,2,"Senomiya, Misaki",2832,1336,179475
"Inoue, Kikuko",1850,7.56,Aikatsu!,1,"Amahane, Asuka",1747,3352,44135
"Inoue, Kikuko",1850,8.53,Bakuman. 3rd Season,3,"Azuki, Miyuki",116,724,330650
"Inoue, Kikuko",1850,7.7,Chuunibyou demo Koi ga Shitai!,4,"Tsukumo, Nanase",1265,96,1357367
"Inoue, Kikuko",1850,6.45,Code Geass: Hangyaku no Lelouch - Nunnally in Wonderland,43,"Croomy, Cécile",7681,2554,72049
"Inoue, Kikuko",1850,7.67,Binbougami ga!,1,Yamabuki,1344,1041,233322
"Inoue, Kikuko",1850,6.27,Arcana Famiglia,1,Sumire,8652,1163,208650
"Inoue, Kikuko",1850,6.08,Queen's Blade: Rebellion Specials,13,Branwen,9551,6361,10185
"Inoue, Kikuko",1850,8.34,Uchuu Senkan Yamato 2199,3,Starsha,225,1879,115737
"Inoue, Kikuko",1850,7.37,AKB0048,1,"Motomiya, Mother",2537,2790,62269
"Inoue, Kikuko",1850,7.48,Kore wa Zombie desu ka? of the Dead,2822,"Hellscythe, Eucliwood",2062,617,379934
"Inoue, Kikuko",1850,7.91,Shirokuma Cafe,0,Mama Grizzly,791,2148,95340
"Inoue, Kikuko",1850,6.29,Queen's Blade: Rebellion,13,Branwen,8538,3375,43572
"Inoue, Kikuko",1850,5.69,Koi-ken!: Watashitachi Anime ni Nacchatta!,0,"Kikui, Haruka",11155,8122,5631
"Inoue, Kikuko",1850,6.75,Brave 10,4,Oukatsu,5981,1555,148434
"Inoue, Kikuko",1850,7.43,Zero no Tsukaima F,1,"de La Vallière, Éléonore Albertine Le Blanc de La Blois",2297,545,421501
"Inoue, Kikuko",1850,7.4,Mirai Nikki (TV),0,"Gasai, Saika ",2432,34,2013497
"Inoue, Kikuko",1850,9.04,Hunter x Hunter (2011),111,"Siberia, Palm",7,9,2835057
"Inoue, Kikuko",1850,8.34,Bakuman. 2nd Season,3,"Azuki, Miyuki",229,664,354204
"Inoue, Kikuko",1850,7.17,Baka to Test to Shoukanjuu: Spinout! Sore ga Bokura no Nichijou,45,"Yoshii, Akira",3751,3697,36810
"Inoue, Kikuko",1850,6.77,Mahou Sensei Negima! Movie: Anime Final,3,"Minamoto, Shizuna",5849,4759,21230
"Inoue, Kikuko",1850,7.68,Baka to Test to Shoukanjuu Ni!,45,"Yoshii, Akira",1333,632,371769
"Inoue, Kikuko",1850,7.94,Mawaru Penguindrum,1,"Takakura, Chiemi",736,803,301089
"Inoue, Kikuko",1850,6.73,Asobi ni Iku yo!: Asobi ni Oide,14,Kuune,6076,3195,48126
"Inoue, Kikuko",1850,6.47,Dororon Enma-kun Meeramera,1,Chiiko,7530,5031,18532
"Inoue, Kikuko",1850,6.47,Dororon Enma-kun Meeramera,0,Hagoromo-hime,7530,5031,18532
"Inoue, Kikuko",1850,6.47,Dororon Enma-kun Meeramera,0,Benten-sama,7530,5031,18532
"Inoue, Kikuko",1850,6.1,Bannou Yasai Ninninman,0,Milk,9433,8049,5752
"Inoue, Kikuko",1850,7.97,Macross F Movie 2: Sayonara no Tsubasa,6,"O'Connor, Grace",694,4212,27854
"Inoue, Kikuko",1850,7.33,Aa! Megami-sama! (2011),1425,Belldandy,2761,4631,22587
"Inoue, Kikuko",1850,7.56,Baka to Test to Shoukanjuu: Matsuri,45,"Yoshii, Akira",1750,1759,126245
"Inoue, Kikuko",1850,7.53,Mitsudomoe: Oppai Ippai Mama Genki,1,"Sugisaki, Marina",1843,4993,18999
"Inoue, Kikuko",1850,6.93,Pokemon Diamond & Pearl Specials,21,Joy,4980,5943,12040
"Inoue, Kikuko",1850,7.67,Mitsudomoe Zouryouchuu!,1,"Sugisaki, Marina",1357,3249,46397
"Inoue, Kikuko",1850,5.88,Rio: Rainbow Gate!,3,"Rollins, Risa",10390,3466,41612
"Inoue, Kikuko",1850,7.03,Kaibutsu Oujo (OVA),3,Sylvia,4532,5733,13164
"Inoue, Kikuko",1850,7.11,Mazinkaiser SKL,0,Himiko,4076,5893,12262
"Inoue, Kikuko",1850,7.52,Toaru Majutsu no Index II,1,"Kamijou, Shiina",1909,491,461683
"Inoue, Kikuko",1850,7.44,Otome Youkai Zakuro,1,Rangui,2215,1786,124546
"Inoue, Kikuko",1850,8.18,Bakuman.,3,"Azuki, Miyuki",405,348,622097
"Inoue, Kikuko",1850,6.58,Asobi ni Iku yo!,14,Kuune,6920,1191,202299
"Inoue, Kikuko",1850,7.61,Nurarihyon no Mago,1,Hanako,1552,888,273707
"Inoue, Kikuko",1850,7.53,Mitsudomoe,1,"Sugisaki, Marina",1842,1975,108736
"Inoue, Kikuko",1850,7.28,"""Bungaku Shoujo"" Memoire",1,"Amano, Yui",3026,4104,29529
"Inoue, Kikuko",1850,8.33,Major S6,1,"Oliver, Mrs.",234,2769,63138
"Inoue, Kikuko",1850,7.92,Trigun: Badlands Rumble,3,Amelia's Mother,765,1596,143595
"Inoue, Kikuko",1850,6.74,Ikkitousen: Xtreme Xecutor,2,Goei,6020,3087,51233
"Inoue, Kikuko",1850,7.51,Baka to Test to Shoukanjuu,45,"Yoshii, Akira",1922,338,637180
"Inoue, Kikuko",1850,6.09,Yutori-chan,0,"Shiwada, Rumi",9493,7847,6110
"Inoue, Kikuko",1850,7.66,Layton Kyouju to Eien no Utahime,0,"Raidley, Celia",1390,4111,29446
"Inoue, Kikuko",1850,7.81,Macross F Movie 1: Itsuwari no Utahime,6,"O'Connor, Grace",999,4004,31319
"Inoue, Kikuko",1850,7.77,Zan Sayonara Zetsubou Sensei Bangaichi,3,"Ookusa, Manami",1097,3515,40710
"Inoue, Kikuko",1850,6.98,Halo Legends,0,Han,4743,3448,42001
