Name,Favorite,Rating,AniName,FavChar,CharName,Ranked,Popularity,Members
"Lowenthal, Yuri",3279,8.2,Hachimitsu to Clover II,716,"Takemoto, Yuuta",373,1989,107246
"Lowenthal, Yuri",3279,6.56,Tokkou,0,"Rokujo, Hiroki",7056,3253,46287
"Lowenthal, Yuri",3279,7.9,Ergo Proxy,40,"Yumeno, Daedalus",807,322,650891
"Lowenthal, Yuri",3279,8.35,Hellsing Ultimate,29,"Maxwell, Enrico",217,174,932438
"Lowenthal, Yuri",3279,8.35,Hellsing Ultimate,579,"Bernadotte, Pip",217,174,932438
"Lowenthal, Yuri",3279,7.64,Hachimitsu to Clover Specials,716,"Takemoto, Yuuta",1440,4000,31414
"Lowenthal, Yuri",3279,7.49,Kamichu! Specials,2,Yashima,1994,6001,11748
"Lowenthal, Yuri",3279,7.59,Noein: Mou Hitori no Kimi e,17,"Gotou, Yuu",1592,2197,91833
"Lowenthal, Yuri",3279,7.59,Noein: Mou Hitori no Kimi e,0,"Shinohara, Makoto",1592,2197,91833
"Lowenthal, Yuri",3279,7.35,Idaten Jump,47,"Yamato, Shou",2677,4897,19835
"Lowenthal, Yuri",3279,7.28,Gun x Sword,1,"Lundgren, Joshua",3030,2424,78668
"Lowenthal, Yuri",3279,7.41,Kamichu!,2,Yashima,2336,2748,63902
"Lowenthal, Yuri",3279,8.0,Hachimitsu to Clover,716,"Takemoto, Yuuta",646,905,269002
"Lowenthal, Yuri",3279,7.92,Eyeshield 21,850,"Kobayakawa, Sena",769,1302,183974
"Lowenthal, Yuri",3279,7.28,MÄR,60,Alviss,3052,3036,53093
"Lowenthal, Yuri",3279,6.62,Girls Bravo: Second Season,38,"Sasaki, Yukinari",6678,2192,92293
"Lowenthal, Yuri",3279,6.71,Grenadier: Hohoemi no Senshi,1,Furon,6151,2943,56198
"Lowenthal, Yuri",3279,8.13,Gankutsuou,1,"Château-Renaud, Raoul",468,973,250504
"Lowenthal, Yuri",3279,7.94,Bleach,2964,"Abarai, Renji",722,39,1968218
"Lowenthal, Yuri",3279,7.94,Bleach,6745,"Kuchiki, Byakuya",722,39,1968218
"Lowenthal, Yuri",3279,7.94,Bleach,41,"Asano, Keigo",722,39,1968218
"Lowenthal, Yuri",3279,7.94,Bleach,0,Kaneda,722,39,1968218
"Lowenthal, Yuri",3279,7.94,Bleach,0,"Yamashita, Kenji",722,39,1968218
"Lowenthal, Yuri",3279,7.94,Bleach,1,"Eishima, Shinobu",722,39,1968218
"Lowenthal, Yuri",3279,7.94,Bleach,0,"Unagiya, Kaoru",722,39,1968218
"Lowenthal, Yuri",3279,7.94,Bleach,0,Mai's Boyfriend,722,39,1968218
"Lowenthal, Yuri",3279,7.12,Naruto Movie 1: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo!,29000,"Uchiha, Sasuke",4023,813,299114
"Lowenthal, Yuri",3279,6.86,Naruto: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo! - Konoha no Sato no Dai Undoukai,29000,"Uchiha, Sasuke",5364,2432,78178
"Lowenthal, Yuri",3279,6.56,DearS,6,Khi,7010,1547,149078
"Lowenthal, Yuri",3279,6.38,Girls Bravo: First Season,38,"Sasaki, Yukinari",8015,1539,150044
"Lowenthal, Yuri",3279,7.29,Soukyuu no Fafner: Dead Aggressor,7,"Kasugai, Kouyou",2977,3164,48961
"Lowenthal, Yuri",3279,6.2,Teizokurei Daydream,0,"Fujiwara, Mitsuru",8969,5994,11819
"Lowenthal, Yuri",3279,8.88,Monster,1,"Neumann, Karl",25,131,1121310
"Lowenthal, Yuri",3279,6.81,Hanaukyou Maid-tai: La Verite,1,"Hanaukyou, Tarou",5651,4488,24340
"Lowenthal, Yuri",3279,7.63,Kyou kara Maou!,303,"Shibuya, Yuuri",1476,1894,114643
"Lowenthal, Yuri",3279,7.37,Saiyuuki Reload Gunlock,383,"Son, Gokuu",2562,4519,23852
"Lowenthal, Yuri",3279,7.2,Kenran Butou Sai: The Mars Daybreak,1,Junior,3501,4660,22204
"Lowenthal, Yuri",3279,5.78,SD Gundam Force,0,Bakunetsumaru,10797,6547,9573
"Lowenthal, Yuri",3279,8.52,Koukaku Kidoutai: Stand Alone Complex 2nd GIG,0,Xiaojie,125,1071,227715
"Lowenthal, Yuri",3279,6.77,Naruto: Takigakure no Shitou - Ore ga Eiyuu Dattebayo!,29000,"Uchiha, Sasuke",5835,2208,91198
"Lowenthal, Yuri",3279,7.5,Bobobo-bo Bo-bobo,1,Rice,1965,2160,94423
"Lowenthal, Yuri",3279,6.52,Binzume Yousei,0,Sensei-san,7263,4929,19560
"Lowenthal, Yuri",3279,7.37,Saiyuuki Reload,383,"Son, Gokuu",2561,3740,35786
"Lowenthal, Yuri",3279,7.2,Ultra Maniac,12,"Tsujiai, Hiroki",3528,3826,34024
"Lowenthal, Yuri",3279,7.2,Ultra Maniac,0,The Principal,3528,3826,34024
"Lowenthal, Yuri",3279,7.39,Scrapped Princess,9,"Scorpse, Leopold",2475,2133,96264
"Lowenthal, Yuri",3279,7.56,Konjiki no Gash Bell!!,2,Danny,1717,1748,127436
"Lowenthal, Yuri",3279,7.75,Kidou Senshi Gundam SEED,2,"Aiman, Miguel",1141,1375,171716
"Lowenthal, Yuri",3279,8.0,Naruto,29000,"Uchiha, Sasuke",649,8,2854605
"Lowenthal, Yuri",3279,7.82,Jungle wa Itsumo Hare nochi Guu Deluxe,1,Waji,969,5797,12754
"Lowenthal, Yuri",3279,8.03,Juuni Kokuki,0,Sekki,606,1516,153224
"Lowenthal, Yuri",3279,8.03,Juuni Kokuki,0,Seishuu,606,1516,153224
"Lowenthal, Yuri",3279,7.23,Groove Adventure Rave,312,"Glory, Haru",3361,2067,101116
"Lowenthal, Yuri",3279,7.86,Tennis no Oujisama,394,"Atobe, Keigo",889,1296,184974
"Lowenthal, Yuri",3279,7.84,Jungle wa Itsumo Hare nochi Guu,1,Waji,930,3798,34564
"Lowenthal, Yuri",3279,6.45,Boys Be...,0,"Yokota, Takuya",7657,4516,23927
"Lowenthal, Yuri",3279,6.43,Masou Kishin Cybuster,0,"Ando, Ken",7794,9335,3790
"Lowenthal, Yuri",3279,7.45,Marmalade Boy,5,"Suou, Ginta",2185,2937,56461
"Lowenthal, Yuri",3279,6.79,Koko wa Green Wood,0,Tochizawa,5729,6222,10715
"Lowenthal, Yuri",3279,6.79,Koko wa Green Wood,0,Man C,5729,6222,10715
"Jackson, Samuel L.",3252,7.35,Afro Samurai: Resurrection,1111,"Samurai, Afro",2664,2000,106440
"Jackson, Samuel L.",3252,7.35,Afro Samurai: Resurrection,431,Ninja Ninja,2664,2000,106440
"Jackson, Samuel L.",3252,7.56,Afro Samurai Movie,1111,"Samurai, Afro",1738,2679,66654
"Jackson, Samuel L.",3252,7.56,Afro Samurai Movie,431,Ninja Ninja,1738,2679,66654
"Jackson, Samuel L.",3252,7.37,Afro Samurai,1111,"Samurai, Afro",2521,622,377365
"Jackson, Samuel L.",3252,7.37,Afro Samurai,431,Ninja Ninja,2521,622,377365
"Oosaka, Ryouta",3214,0.0,Kabushikigaisha Magi-Lumière,0,"Midorikawa, Kaede",0,9284,3856
"Oosaka, Ryouta",3214,0.0,Code Geass: Dakkan no Rozé,0,"Lott, Heath",19026,4891,19935
"Oosaka, Ryouta",3214,6.38,Shadowverse Flame: Arc-hen,0,"Jasei, Ryouga",8042,12108,1531
"Oosaka, Ryouta",3214,8.37,Mushoku Tensei II: Isekai Ittara Honki Dasu Part 2,37,"Grimoire, Cliff",208,908,268808
"Oosaka, Ryouta",3214,7.65,Sentai Daishikkaku,0,"Kurusu, Yamato",1409,2219,90637
"Oosaka, Ryouta",3214,6.89,Hananoi-kun to Koi no Yamai,1,"Kurata, Keigo",5178,2461,76646
"Oosaka, Ryouta",3214,5.81,Touken Ranbu Kai: Kyoden Moyuru Honnouji,14,Shishiou,10681,6468,9822
"Oosaka, Ryouta",3214,4.97,Dekisokonai to Yobareta Motoeiyuu wa Jikka kara Tsuihou sareta node Sukikatte ni Ikiru Koto ni Shita,0,"Westfeldt, Brett",12789,3218,47183
"Oosaka, Ryouta",3214,7.4,Majo to Yajuu,4,Johan,2409,1769,125363
"Oosaka, Ryouta",3214,6.2,Yubisaki to Renren Mini Anime,4,"Nagi, Kyouya",8977,12698,1263
"Oosaka, Ryouta",3214,8.26,Yubisaki to Renren,4,"Nagi, Kyouya",314,1166,208118
"Oosaka, Ryouta",3214,8.0,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 3rd Season,17,"Hirata, Yousuke",655,659,356156
"Oosaka, Ryouta",3214,6.74,Boushoku no Berserk,87,"Graphite, Fate",5985,1447,162887
"Oosaka, Ryouta",3214,7.85,Tokyo Revengers: Tenjiku-hen,75,"Tachibana, Naoto",916,1311,182883
"Oosaka, Ryouta",3214,7.42,Seijo no Maryoku wa Bannou desu Season 2,0,"Dunkel, Oscar",2333,2412,79248
"Oosaka, Ryouta",3214,7.59,MF Ghost,0,"Sawatari, Kouki",1590,2820,60918
"Oosaka, Ryouta",3214,6.67,Hataraku Maou-sama!! 2nd Season,3273,"Maou, Sadao",6406,1700,132794
"Oosaka, Ryouta",3214,8.27,Mushoku Tensei II: Isekai Ittara Honki Dasu,37,"Grimoire, Cliff",290,409,542199
"Oosaka, Ryouta",3214,6.76,Shadowverse Flame: Seven Shadows-hen,0,"Jasei, Ryouga",5914,10414,2670
"Oosaka, Ryouta",3214,6.58,AI no Idenshi,0,"Tode, Hide",6889,3377,43461
"Oosaka, Ryouta",3214,8.03,Black Clover: Mahou Tei no Ken,46,"Bronzazza, Sekke",601,1118,217338
"Oosaka, Ryouta",3214,5.76,Opus.COLORs,2,"Takise, Kyou",10857,6612,9320
"Oosaka, Ryouta",3214,6.67,Tensei Kizoku no Isekai Boukenroku: Jichou wo Shiranai Kamigami no Shito,2,"Hirasawa Esfort, Yuuya Terra",6376,1459,161312
"Oosaka, Ryouta",3214,7.67,Tokyo Revengers: Seiya Kessen-hen,75,"Tachibana, Naoto",1365,670,353170
"Oosaka, Ryouta",3214,7.67,Tokyo Revengers: Seiya Kessen-hen,0,"Tachibana, Masato",1365,670,353170
"Oosaka, Ryouta",3214,6.9,"Maou Gakuin no Futekigousha II: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou",31,Kanon,5118,701,336590
"Oosaka, Ryouta",3214,6.6,Nokemono-tachi no Yoru,2,Snow,6770,3482,41333
"Oosaka, Ryouta",3214,7.24,Tsundere Akuyaku Reijou Liselotte to Jikkyou no Endou-kun to Kaisetsu no Kobayashi-san,1,"Richter, Artur",3264,2235,89914
"Oosaka, Ryouta",3214,7.7,Sword Art Online: Progressive Movie - Kuraki Yuuyami no Scherzo,4,"Kanamoto, Atsushi",1286,1899,114503
"Oosaka, Ryouta",3214,6.72,Renai Flops,24,"Kashiwagi, Asahi",6098,1624,140971
"Oosaka, Ryouta",3214,7.82,Mairimashita! Iruma-kun 3rd Season,95,"Ami, Kirio",971,1263,190197
"Oosaka, Ryouta",3214,6.08,Shinobi no Ittoki,130,"Sakuraba, Ittoki",9544,1428,165173
"Oosaka, Ryouta",3214,7.35,Gundam: G no Reconguista Movie V - Shisen wo Koete,4,"Nick, Klim",2672,10726,2433
"Oosaka, Ryouta",3214,7.4,Gundam: G no Reconguista Movie IV - Gekitou ni Sakebu Ai,4,"Nick, Klim",2395,10644,2478
"Oosaka, Ryouta",3214,6.66,Hataraku Maou-sama!!,3273,"Maou, Sadao",6496,476,474354
"Oosaka, Ryouta",3214,8.08,Overlord IV,8,Climb,543,425,525905
"Oosaka, Ryouta",3214,8.11,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 2nd Season,17,"Hirata, Yousuke",485,336,637686
"Oosaka, Ryouta",3214,6.81,Engage Kiss,0,"Hachisuka, Mikhail",5645,1047,232265
"Oosaka, Ryouta",3214,6.83,Toku: Touken Ranbu - Hanamaru - Setsugetsuka,14,Shishiou,5535,8647,4807
"Oosaka, Ryouta",3214,7.24,Bubble,2,Isozaki,3273,1154,210466
"Oosaka, Ryouta",3214,6.74,Shadowverse Flame,0,"Jasei, Ryouga",6025,7774,6254
"Oosaka, Ryouta",3214,6.89,Strike the Blood Final,33,"Yaze, Motoki",5205,3688,36926
"Oosaka, Ryouta",3214,7.83,Mushoku Tensei: Isekai Ittara Honki Dasu - Eris no Goblin Toubatsu,37,"Grimoire, Cliff",943,1359,174695
"Oosaka, Ryouta",3214,8.31,Ginga Eiyuu Densetsu: Die Neue These - Gekitotsu,0,"von Kunmel, Heinrich",253,4741,21346
"Oosaka, Ryouta",3214,7.13,Ensemble Stars!! Road to Show!!,55,"Saegusa, Ibara",3932,7988,5843
"Oosaka, Ryouta",3214,7.37,Ryman's Club,4,"Saeki, Touya",2559,2457,76913
"Oosaka, Ryouta",3214,8.75,Kimetsu no Yaiba: Yuukaku-hen,371,Gyuutarou,44,87,1429784
"Oosaka, Ryouta",3214,7.97,Sword Art Online: Progressive Movie - Hoshi Naki Yoru no Aria,4,"Kanamoto, Atsushi",698,961,254264
"Oosaka, Ryouta",3214,7.08,Kaizoku Oujo,5,Kaede,4193,1221,197510
"Oosaka, Ryouta",3214,7.18,Gundam: G no Reconguista Movie III - Uchuu kara no Isan,4,"Nick, Klim",3736,10154,2889
"Oosaka, Ryouta",3214,7.09,Sayonara Watashi no Cramer Movie: First Touch,1,"Takei, Kaoru",4188,6182,10897
"Oosaka, Ryouta",3214,7.52,Sidonia no Kishi: Ai Tsumugu Hoshi,144,"Tanikaze, Nagate",1897,4302,26747
"Oosaka, Ryouta",3214,8.04,Mairimashita! Iruma-kun 2nd Season,95,"Ami, Kirio",583,749,320002
"Oosaka, Ryouta",3214,7.92,Tokyo Revengers,75,"Tachibana, Naoto",764,106,1252842
"Oosaka, Ryouta",3214,7.92,Tokyo Revengers,0,"Tachibana, Masato",764,106,1252842
"Oosaka, Ryouta",3214,6.46,Shinkansen Henkei Robo Shinkalion Z the Animation,3,"Kiyosu, Ryuuji",7555,12175,1504
"Oosaka, Ryouta",3214,7.28,Hige wo Soru. Soshite Joshikousei wo Hirou.,1,"Yaguchi, Kyouya",3036,359,609806
"Oosaka, Ryouta",3214,6.12,Sayonara Watashi no Cramer,1,"Takei, Kaoru",9338,3396,43122
"Oosaka, Ryouta",3214,6.04,Cardfight!! Vanguard: overDress,0,"Ookura, Takami",9711,5368,15517
"Oosaka, Ryouta",3214,0.0,Powerful Pro Yakyuu: Powerful Koukou-hen,0,"Hoshii, Subaru",17340,17316,394
"Oosaka, Ryouta",3214,6.29,Ore dake Haireru Kakushi Dungeon,147,"Stalgia, Noir",8522,605,385435
"Oosaka, Ryouta",3214,7.45,"Kumo desu ga, Nani ka?",73,Wrath,2184,516,438705
"Oosaka, Ryouta",3214,7.21,Show by Rock!! Stars!!,3,Kai,3438,5873,12352
"Oosaka, Ryouta",3214,7.17,Tenchi Souzou Design-bu,4,Yokota,3706,2411,79296
"Oosaka, Ryouta",3214,8.79,Shingeki no Kyojin: The Final Season,422,"Bott, Marco",34,35,2000363
"Oosaka, Ryouta",3214,5.79,Guraburu!,12,Percival,10758,5511,14503
"Oosaka, Ryouta",3214,8.55,Haikyuu!! To the Top Part 2,2670,"Akaashi, Keiji",105,227,815728
"Oosaka, Ryouta",3214,7.56,Ore wo Suki nano wa Omae dake ka yo: Oretachi no Game Set,1,"Shiba, Tatsuo",1726,1811,121839
"Oosaka, Ryouta",3214,6.38,Rakuen Tsuihou: Faith Conquest,55,"Saegusa, Ibara",0,18946,280
"Oosaka, Ryouta",3214,7.77,Shingeki no Kyojin: Chronicle,422,"Bott, Marco",1088,2261,87995
"Oosaka, Ryouta",3214,7.36,"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou",31,Kanon,2612,235,801276
"Oosaka, Ryouta",3214,7.32,Shokugeki no Souma: Gou no Sara,0,"Dakekanba, Ken",2817,419,533136
"Oosaka, Ryouta",3214,7.48,Gundam Build Divers Re:Rise 2nd Season,1,Shahryar,2038,5778,12901
"Oosaka, Ryouta",3214,6.97,Strike the Blood IV,33,"Yaze, Motoki",4752,2273,87207
"Oosaka, Ryouta",3214,6.97,Gleipnir,0,Naoto,4783,458,489711
"Oosaka, Ryouta",3214,6.53,Bungou to Alchemist: Shinpan no Haguruma,6,"Murou, Saisei",7178,3030,53259
"Oosaka, Ryouta",3214,6.32,Yu☆Gi☆Oh! Sevens,0,"Arai, Arata",8385,5089,17947
"Oosaka, Ryouta",3214,7.36,Bokutachi wa Benkyou ga Dekinai! Chapel no Kane wa [X] wo Shukufuku Suru,136,"Yuiga, Nariyuki",2586,3416,42663
"Oosaka, Ryouta",3214,6.99,Gundam: G no Reconguista Movie II - Bellri Gekishin,4,"Nick, Klim",4721,9998,3031
"Oosaka, Ryouta",3214,6.92,Strike the Blood: Kieta Seisou-hen,33,"Yaze, Motoki",5039,4039,30690
"Oosaka, Ryouta",3214,6.48,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II OVA,1,Apollo,7491,2006,106068
"Oosaka, Ryouta",3214,7.83,Haikyuu!! Riku vs. Kuu,2670,"Akaashi, Keiji",961,797,302729
"Oosaka, Ryouta",3214,8.36,Haikyuu!! To the Top,2670,"Akaashi, Keiji",214,172,937813
"Oosaka, Ryouta",3214,7.41,Ishuzoku Reviewers,4,Incubus,0,477,473338
"Oosaka, Ryouta",3214,6.95,Gundam: G no Reconguista Movie I - Ike! Core Fighter,4,"Nick, Klim",4862,8820,4545
"Oosaka, Ryouta",3214,7.28,Bokutachi wa Benkyou ga Dekinai: Nagisa ni Usemono Arite Senjin wa Enzen to [X] Suru,136,"Yuiga, Nariyuki",3016,2677,66866
"Oosaka, Ryouta",3214,6.87,Sword Art Online: Alicization - War of Underworld Reflection,4,"Kanamoto, Atsushi",5297,3057,52327
"Oosaka, Ryouta",3214,7.34,Bokutachi wa Benkyou ga Dekinai!,136,"Yuiga, Nariyuki",2680,807,300289
"Oosaka, Ryouta",3214,7.75,Mairimashita! Iruma-kun,95,"Ami, Kirio",1147,459,489604
"Oosaka, Ryouta",3214,7.24,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II,1,Apollo,3281,224,817987
"Oosaka, Ryouta",3214,7.21,Toaru Kagaku no Accelerator,0,"Hishigata, Mikihiko",3443,1024,237222
"Oosaka, Ryouta",3214,6.99,Ensemble Stars!,55,"Saegusa, Ibara",4693,3177,48661
"Oosaka, Ryouta",3214,6.87,Nakanohito Genome [Jikkyouchuu],1,"Kudou, Kenya",5283,1703,132705
"Oosaka, Ryouta",3214,6.47,Mugyutto! Black Clover,46,"Bronzazza, Sekke",7598,4990,19011
"Oosaka, Ryouta",3214,7.01,Starmyu 3rd Season,1,"Irinatsu, Masashi",4607,6309,10375
"Oosaka, Ryouta",3214,6.28,Pokemon Masters: Trainers Great Gathering Special Animation,133,"Ookido, Green",8595,10425,2658
"Oosaka, Ryouta",3214,7.69,Koutetsujou no Kabaneri Movie 3: Unato Kessen,18,Sukari,1304,1688,133258
"Oosaka, Ryouta",3214,9.05,Shingeki no Kyojin Season 3 Part 2,422,"Bott, Marco",5,21,2278930
"Oosaka, Ryouta",3214,7.28,Bokutachi wa Benkyou ga Dekinai,136,"Yuiga, Nariyuki",3015,512,440449
"Oosaka, Ryouta",3214,8.27,Diamond no Ace: Act II,2404,"Sawamura, Eijun",297,2222,90445
"Oosaka, Ryouta",3214,5.98,Grimms Notes The Animation,8,Ex,9981,3330,44530
"Oosaka, Ryouta",3214,6.16,Girly Air Force,10,"Narutani, Kei",9147,2391,80190
"Oosaka, Ryouta",3214,6.99,Strike the Blood III,33,"Yaze, Motoki",4674,1805,122461
"Oosaka, Ryouta",3214,5.72,Saint Seiya: Saintia Shou,0,"Scutum, Yuan",11035,5491,14629
"Oosaka, Ryouta",3214,6.41,Black Clover: Jump Festa 2018 Special,46,"Bronzazza, Sekke",7861,3777,35118
"Oosaka, Ryouta",3214,6.46,Koi to Uso: Isshou no Koi/Koi no Kimochi,52,"Nejima, Yukari",7591,3609,38673
